chi_tau,max_curvature,max_torsion,s_lat,cobb_angle,end_to_end,runtime
0.0,13.764814762033529,0.0,0.0,0.0,0.6628709061862121,1.3343420028686523
0.2,44.11995811393372,43.61750484947167,0.22150437472210047,50.98730406302549,0.6221333421045755,0.8650302886962891
0.5,52.357867339947724,58.8632006892105,0.11808268573858939,8.484861183986089,0.5375093939570077,0.8795151710510254
1.0,41.40906629717618,80.62375486618515,0.5409452697574938,3.17973656212875,0.2662026919498104,0.8824973106384277
1.5,48.49079401202613,88.77732684975214,0.48450056020739257,125.21603566452936,0.2782589146004101,0.8565020561218262
2.0,49.42585700791931,89.71044225412768,1.1173458071719442,123.47128074687927,0.48793245425423737,0.8706023693084717
3.0,39.445283485793,86.60306087171357,1.2376435595247541,74.065097016502,0.2604577052563243,0.8466906547546387
5.0,38.373558298132515,89.39505487843455,0.4498242067040839,62.542514440945084,0.4091864821544475,0.8567473888397217
