frequency,runtime_sec,peak_memory_mb,success,error,max_dynamic_lat,max_curvature,max_torsion,end_to_end_distance,S_lat,cobb_angle,z_tip,x_tip,y_tip,bending_energy,shear_energy,translational_energy,rotational_energy,gravitational_energy
2.5,9.931477785110474,0.4251289367675781,True,,0.003162116126452201,30.25539748123149,0.04290840739273425,0.28131148774367554,0.03164783499766211,1.8279665300162529,0.07390526489178899,0.003162116126452201,0.27141143303007237,0.021149598089239562,0.0007426137707622223,0.000246735869120381,4.372056421695807e-07,0.06429655309148519
2.6,11.7227144241333,0.42624473571777344,True,,0.0031566874208230115,31.018764008561753,0.03784940222762704,0.28137789862254614,0.030055525670445515,1.8201205644126872,0.08169798478457757,0.0031222607488592498,0.26923820791855474,0.017806737160130964,0.00013789848468600944,6.741202851860773e-05,1.7605596520129376e-07,0.06995911043103242
2.7,11.324137449264526,0.42908287048339844,True,,0.003140012291866879,31.00523058970802,0.03774168998327321,0.2813714437241358,0.029565516092630962,1.7820096944090165,0.0855992104106225,0.0031177733304200484,0.26801668606626455,0.016051514890047865,0.0007679721349682026,0.0005251955011045055,4.919431847918939e-07,0.07239370589627371
2.8000000000000003,10.010737895965576,0.4244384765625,True,,0.00315935140782492,30.297371749800007,0.042585556517722056,0.28126131192424325,0.03129156803558067,1.8102436400989053,0.07616736186026714,0.00315935140782492,0.27073322121837107,0.020010842223453767,0.0011184825650030084,0.0006897229027837229,8.013666682543462e-07,0.06580428289253883
2.9000000000000004,9.884879350662231,0.4246082305908203,True,,0.0031596663629846157,30.7004427445593,0.04011806438435099,0.28146055467556114,0.030796723244850166,1.8298635697551082,0.0779293253774559,0.003142036775089189,0.2704388871619485,0.019445584894340902,0.00020162971184268242,5.697785835994134e-05,1.7999959560196925e-07,0.06729164318215825
3.0,9.902244806289673,0.4244976043701172,True,,0.0031467244730125693,31.152357149187047,0.03664955297658995,0.28141988143551383,0.029464363529582087,1.7932826085238087,0.08572936449566222,0.0031115993954407735,0.26802601306505835,0.016085101534327836,0.0004014011680640717,0.00015365438696807458,2.077728919966321e-07,0.07259287947737218
3.1,10.048067092895508,0.42452430725097656,True,,0.0031445853526138284,30.515254970946046,0.04096830402173786,0.28112739899715933,0.030645174797971915,1.796709777429606,0.07956163032319796,0.0031445853526138284,0.26961578779845763,0.018426614653093337,0.0012652611788026528,0.0010024109099657813,9.818237954393656e-07,0.06816016995033491
3.2,10.039577960968018,0.4245119094848633,True,,0.003156906907398712,30.436308633058058,0.041948076992767036,0.2814622323020956,0.03128190196951306,1.8282548167429513,0.07578682634150777,0.003156906907398712,0.271048665564579,0.02034246460815575,0.0004298222105638092,5.444696942587699e-05,2.3686690176005377e-07,0.06571435296998097
3.3000000000000003,10.011914253234863,0.4261474609375,True,,0.003154190470529034,31.098678059356544,0.03706216600505669,0.2815532104119729,0.02977446790670622,1.8075725462915044,0.08381786613174891,0.003119199822889987,0.2687695038557645,0.016956794030021732,0.0001926056812058215,4.718405691092906e-05,1.5251756205624626e-07,0.07134506885839392
3.4000000000000004,9.871150255203247,0.4236412048339844,True,,0.003144677679890918,30.793285923112787,0.03900995494691395,0.28109346288192344,0.03004193048760131,1.7912278520405243,0.08264417734536335,0.0031274653183050683,0.26865162159671063,0.017127449384948285,0.0010824682755905986,0.0008785756844549718,7.921012148351298e-07,0.07033397144891382
3.5,10.215237140655518,0.42438507080078125,True,,0.0031597705043084983,30.33507892319992,0.04256669691599455,0.2812999556534763,0.03132136125569084,1.8192448181436436,0.07578183070717635,0.0031597705043084983,0.27088151475447103,0.02021051687524784,0.0008032945402648264,0.0003078464456297551,5.048951362976968e-07,0.06563792108146663
3.6,9.932207822799683,0.4245166778564453,True,,0.003156843040868159,30.888183885496872,0.03879830861539268,0.28167137683900423,0.030324712763957342,1.8189069772976212,0.080882113014289,0.0031350747999614723,0.2697906959676756,0.01823431458398055,0.0001439558670074594,7.382085293939333e-05,1.7944043624349017e-07,0.0693314700373622
3.7,9.83967924118042,0.4258460998535156,True,,0.003147486018206943,31.010282455551433,0.037476731093753074,0.2812354618811926,0.029709970597969846,1.7936864635312029,0.08436653850381505,0.003117530622193903,0.2682647073381657,0.016520666340080405,0.0007024144689886035,0.00045803146396267635,4.210069299793022e-07,0.07158561029042597
3.8000000000000003,9.88590121269226,0.42678070068359375,True,,0.0031508539815690005,30.414870066385976,0.041822139843732654,0.28106243556542226,0.03097429743953825,1.808601411291888,0.07752846613964873,0.0031508539815690005,0.27013978185966486,0.019293258476743767,0.0011484463459042605,0.0007562702885086591,8.542447298686892e-07,0.06681236920021014
3.9000000000000004,13.346783876419067,0.42518043518066406,True,,0.0031535739510202584,30.632113211351644,0.040732534330346924,0.2816596627674908,0.030857290985026826,1.8236959061344864,0.0781858523941083,0.003150170180712414,0.2705720135999581,0.019364268688136056,0.00023324650473558291,4.122305296446955e-05,1.7516347067878428e-07,0.06743264827124033
4.0,10.928388118743896,0.42407989501953125,True,,0.003150801723441397,31.082569227989833,0.036994228091338476,0.2814931625020309,0.029728220001636243,1.8013872618366493,0.0843079671367903,0.0031190673418887344,0.2685532323982964,0.016687918459064328,0.00035914124899542844,0.00012725565850327627,1.86140555838151e-07,0.07161099125726435
