timestamp,bio_label,input_anisotropy,input_active_curvature,input_torsion_drive,input_stiffness_modulation,max_curvature,max_torsion,cobb_angle,s_lat,end_to_end_distance,bending_energy,u_cc,info_gain_ratio,runtime_sec,peak_memory_mb,success,error
2026-02-19T14:37:27.622592,Marfan-like (Degraded ECM) | Homeostatic (Low Gain),1.0,0.5,0.0,0.0,36.91557560237661,0.0,0.0,0.0,0.14078535006362072,0.6463326689714021,0.25149802060634313,0.2332333950540715,8.888556241989136,15.515877723693848,True,
2026-02-19T14:37:33.222938,Marfan-like (Degraded ECM) | Hyper-Growth (High Gain),1.0,3.0,0.0,0.0,51.96303186331661,0.0,0.0,0.0,0.574955464954082,0.4262875249845247,-2.1562910588821476,1.2680325275573077,5.600068092346191,0.16420650482177734,True,
2026-02-19T14:37:38.992070,WildType (Structured ECM) | Homeostatic (Low Gain),5.0,0.5,0.0,0.0,36.91557560237661,0.0,0.0,0.0,0.14078535006362072,0.6463326689714021,0.25149802060634313,0.2332333950540715,5.7689127922058105,0.16280460357666016,True,
2026-02-19T14:37:44.487402,WildType (Structured ECM) | Hyper-Growth (High Gain),5.0,3.0,0.0,0.0,51.96303186331661,0.0,0.0,0.0,0.574955464954082,0.4262875249845247,-2.1562910588821476,1.2680325275573077,5.495164632797241,0.16779041290283203,True,
