time,theta_ideal,theta_naive,theta_pred,u_naive,u_pred,F_ideal,F_naive,F_pred
1.644110275689223,0.008289597671928856,-0.02359630493002955,0.008289597671928856,1.5012923241117797,-0.05959793137307029,6.092857121538369e-05,0.013642398190834706,6.092857121538369e-05
1.6541353383458646,0.008157919634991028,-0.021485714006662306,0.008157919634991028,1.3851444623996905,-0.05865033132907428,5.900789484449928e-05,0.012188750465380819,5.900789484449928e-05
1.6641604010025062,0.008028332186157906,-0.019251867028130417,0.008028332186157906,1.261919244637743,-0.05771783606950871,5.7147768438833975e-05,0.010777111621767973,5.7147768438833975e-05
1.6741854636591478,0.007900802206364698,-0.01690454249817921,0.007900802206364698,1.1321419408400424,-0.0568002023336822,5.534628285746408e-05,0.009435788715543098,5.534628285746408e-05
1.6842105263157894,0.007775297096455548,-0.014454089039918013,0.007775297096455548,0.9963707896316395,-0.05589719094012453,5.360158917654772e-05,0.00819215040394631,5.360158917654772e-05
1.694235588972431,0.007651784769334388,-0.011911381366302124,0.007651784769334388,0.8551946291608444,-0.05500856670785294,5.191189678828979e-05,0.0070721120401180644,5.191189678828979e-05
1.7042606516290726,0.00753023364221371,-0.009287773592623567,0.00753023364221371,0.7092303743268581,-0.05413409837979004,5.027547156005531e-05,0.006099641542899168,5.027547156005531e-05
1.7142857142857142,0.007410612628961448,-0.00659505008978699,0.007410612628961448,0.5591203510849653,-0.0532735585482417,4.8690634051717864e-05,0.005296295359066311,4.8690634051717864e-05
1.7243107769423558,0.0072928911325460255,-0.0038453740893671646,0.0072928911325460255,0.40552949926740867,-0.05242672358234719,4.7155757789390894e-05,0.004680793387598133,4.7155757789390894e-05
1.7343358395989974,0.007177039037579548,-0.0010512342627672627,0.007177039037579548,0.24914245600194096,-0.051593373557419914,4.566926759374987e-05,0.0042686411208021765,4.566926759374987e-05
1.744360902255639,0.007063026702958977,0.001774610492824005,0.007063026702958977,0.09066053241560224,-0.05077329218610034,4.4229637961210375e-05,0.004071806484048715,4.4229637961210375e-05
1.7543859649122806,0.006950824954605086,0.004619187819587814,0.006950824954605086,-0.06920140312775036,-0.049966266751248656,4.283539149628377e-05,0.0040984579366756275,4.283539149628377e-05
1.7644110275689222,0.006840405078298872,0.007469369964894558,0.006840405078298872,-0.22971812149718374,-0.049172088040507,4.1485097393485075e-05,0.0043527693464296,4.1485097393485075e-05
1.7744360902255638,0.006731738812615031,0.010311932890048232,0.006731738812615031,-0.3901572947585399,-0.04839055028246615,4.0177369967220635e-05,0.00483479598630045,4.0177369967220635e-05
1.7844611528822054,0.006624798341952073,0.013133616158033108,0.006624798341952073,-0.549782809026572,-0.04762145108437488,3.8910867228133285e-05,0.005540424745836103,3.8910867228133285e-05
1.794486215538847,0.00651955628965852,0.015921183331295625,0.00651955628965852,-0.7078581132732009,-0.046864591371332545,3.768428950443105e-05,0.006461400321045845,3.768428950443105e-05
1.8045112781954886,0.006415985711254644,0.01866148260671926,0.006415985711254644,-0.8636495889038904,-0.04611977532691057,3.6496378106773624e-05,0.0075854277714724,3.6496378106773624e-05
