time,F_death,F_life,F_ideal
1.7228714524207012,0.004680793387598133,3.036496692084472e-05,4.7155757789390894e-05
1.7328881469115192,0.0042686411208021765,2.9407799291658452e-05,4.566926759374987e-05
1.7429048414023371,0.004071806484048715,2.8480803631741548e-05,4.4229637961210375e-05
1.7529215358931551,0.0040984579366756275,2.7583028855994237e-05,4.283539149628377e-05
1.7629382303839733,0.0043527693464296,2.671355385941936e-05,4.1485097393485075e-05
1.7729549248747913,0.00483479598630045,2.5871486572109617e-05,4.0177369967220635e-05
1.7829716193656093,0.005540424745836103,2.505596304402077e-05,3.8910867228133285e-05
1.7929883138564273,0.006461400321045845,2.4266146558592103e-05,3.768428950443105e-05
1.8030050083472453,0.0075854277714724,2.350122677430517e-05,3.6496378106773624e-05
1.8130217028380635,0.0088963504347871,2.276041889330026e-05,3.534591403533542e-05
1.8230383973288815,0.01037440079390918,2.2042962856198032e-05,3.423171672770863e-05
1.8330550918196995,0.011996520524980034,2.1348122562300427e-05,3.3152642846352665e-05
1.8430717863105175,0.013736744642086655,2.0675185114370892e-05,3.2107585104336966e-05
1.8530884808013355,0.015566643421216553,2.0023460087219606e-05,3.10954711281648e-05
1.8631051752921535,0.01745581465507611,1.9392278819343054e-05,3.0115262356503942e-05
1.8731218697829717,0.019372417783931548,1.878099372689179e-05,2.9165952973687636e-05
1.8831385642737897,0.02128374058518732,1.8188977639262272e-05,2.8246568876885513e-05
1.8931552587646077,0.023156788403095926,1.7615623155631554e-05,2.7356166675879072e-05
1.9031719532554257,0.024958885374221994,1.706034202177464e-05,2.6493832724410242e-05
1.9131886477462436,0.026658276765478613,1.65225645265252e-05,2.5658682182104406e-05
1.9232053422370616,0.028224721397884223,1.6001738917260547e-05,2.4849858106000897e-05
1.9332220367278798,0.02963006318540092,1.5497330833811407e-05,2.4066530570754933e-05
1.9432387312186978,0.030848771075504246,1.500882276021549e-05,2.33078958166043e-05
1.9532554257095158,0.031858437134088015,1.453571349375266e-05,2.257317542422339e-05
1.9632721202003338,0.03264022316589591,1.4077517630716913e-05,2.1861615515614558e-05
1.9732888146911518,0.03317924709331766,1.3633765068397647e-05,2.1172485980213997e-05
1.98330550918197,0.03346490131808555,1.3204000522759308e-05,2.0505079725415534e-05
1.993322203672788,0.03349109644591524,1.2787783061324601e-05,1.985871195074069e-05
2.003338898163606,0.033256425044217296,1.2384685650782057e-05,1.923271944490802e-05
2.013355592654424,0.03276424150574313,1.1994294718853816e-05,1.8626459905078445e-05
2.023372287145242,0.032022655582175166,1.1616209729974206e-05,1.803931127757611e-05
2.03338898163606,0.03104443870505663,1.1250042774343684e-05,1.7470671119406505e-05
2.043405676126878,0.02984684379944656,1.0895418169936656e-05,1.691995597991513e-05
2.053422370617696,0.028451340889652784,1.055197207705478e-05,1.6386600801950676e-05
2.0634390651085144,0.026883272367239332,1.021935212503033e-05,1.5870058341916963e-05
2.0734557595993324,0.025171433310167517,9.89721705069665e-06,1.5369798608117253e-05
2.0834724540901504,0.023347583679939138,9.58523634825477e-06,1.4885308316813419e-05
2.0934891485809684,0.021445900553578423,9.28308993017697e-06,1.4416090365440837e-05
2.1035058430717863,0.019502379743442443,8.990467798799401e-06,1.3961663322437465e-05
2.1135225375626043,0.017554197196516998,8.707069728266792e-06,1.3521560933162673e-05
2.1235392320534223,0.015639041424953485,8.432604956502981e-06,1.3095331641398101e-05
2.1335559265442403,0.01379442888305634,8.166791886891217e-06,1.2682538125938686e-05
2.1435726210350583,0.012057014658070311,7.909357799358125e-06,1.2282756851797775e-05
2.1535893155258763,0.010461911071995489,7.660038570564993e-06,1.1895577635565043e-05
2.1636060100166943,0.0090420267923211,7.418578402919252e-06,1.1520603224470723e-05
2.1736227045075123,0.007827438818240363,7.1847295621280946e-06,1.1157448888723664e-05
2.1836393989983307,0.006844809247102443,6.958252123025047e-06,1.0805742026704386e-05
2.1936560934891487,0.006116858039407361,6.738913723408637e-06,1.0465121782607564e-05
2.2036727879799667,0.005661902099651898,6.526489325640646e-06,1.0135238676141212e-05
2.2136894824707847,0.00549346988900909,6.320760985759327e-06,9.815754243902181e-06
2.2237061769616027,0.005619999502288819,6.121517629870705e-06,9.506340692059642e-06
