Age_Years,Length_m,Growth_Velocity,Mass_kg_proxy,Neural_Delay_tau,Cognitive_Horizon_Tpred,Derivative_Gain_Gap,Free_Energy_F,Baseline_Energy
9.648241206030152,0.5342431857960948,0.05005665899902345,12.19851491377635,0.08561621238640632,0.0838793686450469,0.00173684374135942,13.305219515538036,12.19851491377635
9.748743718592966,0.5396308955554397,0.0576591374272879,12.5713062469856,0.08597539303702932,0.0839666472250147,0.0020087458120146146,13.899518866585598,12.5713062469856
9.84924623115578,0.5458329621633888,0.0663188916085562,13.009759339450104,0.08638886414422592,0.08406758922561845,0.002321274918607466,14.610837387387061,13.009759339450104
9.949748743718594,0.5529613260295214,0.07615066833129536,13.526151914924348,0.0868640884019681,0.084184236206453,0.0026798521955151006,15.465590682341634,13.526151914924348
10.050251256281408,0.5611396291646542,0.08727084188724721,14.135227720479094,0.08740930861097695,0.08431890214592612,0.003090406465050835,16.497195960329222,14.135227720479094
10.150753768844222,0.5705032037958022,0.09979324022883418,14.854712469058358,0.08803354691972015,0.0844741989532151,0.003559347966505047,17.748207966957647,14.854712469058358
10.251256281407036,0.5811985719242189,0.11382345925212256,15.705928011813107,0.0887465714616146,0.08465306066007465,0.004093510801539954,19.273165918484263,15.705928011813107
10.35175879396985,0.593382291082661,0.12945143061326148,16.71451311049792,0.08955881940551075,0.08485876472045355,0.004700054685057201,21.14239200713648,16.71451311049792
10.452261306532664,0.607218959987186,0.14674207578939047,17.911252566441885,0.09048126399914574,0.08509494837296898,0.005386315626176766,23.447055726679896,17.911252566441885
10.552763819095478,0.6228781857136944,0.16572401069978904,19.333004460829773,0.09152521238091296,0.08536561749991253,0.00615959488100043,26.305905432476088,19.333004460829773
10.653266331658292,0.640530318921817,0.18637648012779717,21.02369568140317,0.09270202126145446,0.08567514488086733,0.007026876380587133,29.874162799391858,21.02369568140317
10.753768844221106,0.6603407947846083,0.20861501348936962,23.035326449876408,0.09402271965230721,0.08602825424672599,0.007994465405581228,34.355160506605955,23.035326449876408
10.85427135678392,0.6824629849498309,0.23227670431151992,25.42888343240953,0.09549753232998873,0.08642998617665469,0.009067546153334036,40.01534392332226,25.42888343240953
10.954773869346734,0.7070295795708434,0.2571065027278441,28.275008065001327,0.09713530530472289,0.08688564176224936,0.01024966354247353,47.203190439303405,28.275008065001327
11.055276381909549,0.7341426839906037,0.2827464160879676,31.654205152074717,0.09894284559937358,0.08740070023172039,0.01154214536765319,56.37232081523245,31.654205152074717
11.155778894472363,0.7638630300407867,0.30872993712060826,35.65631524361405,0.10092420200271912,0.08798070753662758,0.01294349446609154,68.10843041677656,35.65631524361405
11.256281407035177,0.7961989527585651,0.3344842202168663,40.378928758670554,0.10307993018390435,0.08863113439422012,0.014448795789684235,83.15845407159333,40.378928758670554
11.35678391959799,0.8310960391296041,0.3593423397135611,45.92441413017943,0.10540640260864027,0.08935720453440525,0.01604919807423502,102.4583913005098,45.92441413017943
11.457286432160805,0.8684285687813915,0.3825672430870162,52.39529539001399,0.10789523791875943,0.0901636968999447,0.01773154101881473,127.1533521931672,52.39529539001399
11.557788944723619,0.9079939774385519,0.4033876893883974,59.887873275479805,0.11053293182923679,0.09105472911194544,0.01947820271729135,158.59981948132958,59.887873275479805
11.658291457286433,0.9495115214222754,0.421044617224827,68.4842499341215,0.11330076809481836,0.09203353326859325,0.021267234826225112,198.336589060309,68.4842499341215
11.758793969849247,0.9926260613028388,0.4348442844323044,78.24327262932283,0.1161750707535226,0.09310223853624275,0.02307283221727985,248.00885813172297,78.24327262932283
11.859296482412061,1.0369174077403265,0.4442126071437551,89.19129782031891,0.11912782718268844,0.09426167734113118,0.02486614984155726,309.2317416656675,89.19129782031891
11.959798994974875,1.0819150275628902,0.44874392860547285,101.31399628977121,0.12212766850419268,0.09551123260955115,0.026616435894641535,383.3875521860572,101.31399628977121
12.06030150753769,1.1271171923846426,0.4482374228298509,114.55055822203124,0.12514114615897617,0.09684874195099041,0.02829240420798576,471.3667683946074,114.55055822203124
12.160804020100503,1.172013002001051,0.442715687230927,128.79152212929793,0.1281342001334034,0.09827047080566306,0.02986372932774034,573.2841289819552,128.79152212929793
12.261306532663317,1.2161052702200048,0.43242263204611575,143.881016940395,0.13107368468133365,0.09977116072162992,0.03130252395970373,688.222980345363,143.881016940395
12.361809045226131,1.2589321240203708,0.4178009984463218,159.62353836991102,0.13392880826802472,0.10134415187538387,0.032584656392640854,814.0737609328798,159.62353836991102
12.462311557788945,1.3000853704102202,0.39945298340611846,175.79462851232446,0.136672358027348,0.10298157179461205,0.033690786232735956,947.5272930615033,175.79462851232446
12.56281407035176,1.3392241809864247,0.37808979453888103,192.15417898313447,0.13928161206576165,0.10467457612791536,0.03460703593784628,1084.256591714987,192.15417898313447
12.663316582914574,1.3760833190612516,0.35447703313672907,208.46069340721402,0.1417388879374168,0.10641362315996794,0.03532526477744885,1219.2774906422967,208.46069340721402
12.763819095477388,1.4104758459385311,0.3293825173713323,224.4848036668086,0.14403172306256873,0.10818876209350808,0.035842960969060644,1347.4323044876426,224.4848036668086
12.864321608040202,1.4422908602414188,0.303531775400665,240.02061335583483,0.14615272401609458,0.10998991591104881,0.03616280810504577,1463.9085312114473,240.02061335583483
12.964824120603016,1.4714872580793683,0.2775744445671835,254.89393647049792,0.14809915053862455,0.11180714244899081,0.03629200808963373,1564.697709902317,254.89393647049792
13.06532663316583,1.4980847184458779,0.25206273129462087,268.9670679879427,0.14987231456305852,0.1136308614484699,0.03624145311458862,1646.9190911731698,268.9670679879427
13.165829145728644,1.522153133716478,0.2274413298901008,282.14023603905923,0.15147687558109854,0.11545203999694169,0.03602483558415685,1708.9698096552033,282.14023603905923
13.266331658291458,1.543801568675044,0.20404699547651894,294.35025789118976,0.15292010457833627,0.11726233324237671,0.03565777133595956,1750.503917649712,294.35025789118976
13.366834170854272,1.5631676051690446,0.18211536107429005,305.5671233137892,0.1542111736779363,0.11905418104820382,0.03515699262973247,1772.2746299750247,305.5671233137892
13.467336683417086,1.5804076714035444,0.1617924928007879,315.78927364096734,0.15536051142690296,0.12082086409492405,0.03453964733197891,1775.8909189793048,315.78927364096734
13.5678391959799,1.595688709249605,0.14314893580460542,325.0382740476886,0.156379247283307,0.12255652476487275,0.03382272251843424,1763.541121670181,325.0382740476886
13.668341708542714,1.6091813268416562,0.1261944543369733,333.353439084832,0.1572787551227771,0.1242561590622815,0.03302259606049558,1737.726812997938,333.353439084832
13.768844221105528,1.6210544287143231,0.11089217796905082,340.78681062165793,0.15807029524762156,0.12591558599999486,0.0321547092476267,1701.0356583758426,340.78681062165793
13.869346733668342,1.6314712118605605,0.09717134099476432,347.3987340633578,0.1587647474573707,0.1275314005350515,0.031233346922319216,1655.96724619946,347.3987340633578
13.969849246231156,1.640586356552467,0.08493819404465697,353.25415084136444,0.15937242377016447,0.12910091545577104,0.03027150831439343,1604.8140748689198,353.25415084136444
14.07035175879397,1.6485442156886325,0.07408495912243218,358.4196295300847,0.15990294771257552,0.13062209677810238,0.029280850934473135,1549.592072461989,358.4196295300847
14.170854271356784,1.6554778056223025,0.06449689615751275,362.96109385948716,0.16036518704148683,0.13209349632254827,0.028271690718938564,1492.0110471871146,362.96109385948716
14.271356783919598,1.6615084159212983,0.05605766633763487,366.9421685805521,0.16076722772808655,0.13351418429837433,0.027253043429712215,1433.47440221952,366.9421685805521
14.371859296482413,1.6667456782529828,0.04865323426101398,370.4230472584196,0.16111637855019886,0.13488368396820913,0.026232694581989735,1375.0982368847472,370.4230472584196
14.472361809045227,1.6712879604963764,0.042174565848281276,373.4597833616943,0.1614191973664251,0.13620190982660058,0.025217287539824523,1317.7416783853648,373.4597833616943
14.57286432160804,1.675222977920979,0.036519367475481346,376.10391217107775,0.1616815318613986,0.13746911020548622,0.02421242165591239,1262.0422866187855,376.10391217107775
14.673366834170855,1.6786285368733576,0.03159308571254549,378.40232197011807,0.1619085691248905,0.13868581481131095,0.023222754313579536,1208.4522518744195,378.40232197011807
14.773869346733669,1.6815733469084255,0.027309354641046113,380.3973058365605,0.16210488979389504,0.1398527873898828,0.022252102404012236,1157.2726689983826,380.3973058365605
14.874371859296483,1.6841178543891457,0.023590044329360182,382.1267382721552,0.16227452362594305,0.14097098349058693,0.021303540135356125,1108.684366500362,382.1267382721552
14.974874371859297,1.686315064361563,0.020365032804310346,383.62433281585606,0.1624210042907709,0.14204151314562996,0.020379491145140927,1062.7746176129629,383.62433281585606
15.075376884422111,1.6882113283196605,0.017571796365860592,384.9199471523931,0.16254742188797738,0.14306560817804911,0.01948181370992827,1019.5596207524719,384.9199471523931
15.175879396984925,1.6898470837315853,0.015154889918376213,386.03991088700235,0.16265647224877236,0.14404459379161336,0.018611878457159003,979.0029766810275,386.03991088700235
15.27638190954774,1.69125753734848,0.013065370094789586,387.00735815604617,0.16275050248989867,0.14497986406584246,0.017770638424056212,941.0305715065911,387.00735815604617
15.376884422110553,1.6924732887757643,0.011260198949363698,387.84255274677884,0.16283155258505094,0.14587286097157393,0.016958691613477017,905.5423500736179,387.84255274677884
15.477386934673367,1.6935208939212163,0.009701654361345291,388.5631976216964,0.1629013929280811,0.14672505653004012,0.016176336398040975,872.4214726399799,388.5631976216964
15.577889447236181,1.6944233700544267,0.008356764459911403,389.18472390666204,0.16296155800362844,0.14753793775607232,0.015423620247556113,841.541317238467,389.18472390666204
15.678391959798995,1.6952006455714497,0.007196776813234607,389.72055671616255,0.16301337637142999,0.14831299404991938,0.014700382321510608,812.7707399789434,389.72055671616255
15.77889447236181,1.6958699583585943,0.006196668344710332,390.1823568372864,0.1630579972239063,0.14905170672939227,0.014006290494514018,785.9779481141604,390.1823568372864
15.879396984924623,1.6964462070477733,0.00533469854318902,390.58023843103484,0.1630964138031849,0.14975554042258393,0.01334087338060097,761.03328342551,390.58023843103484
15.979899497487438,1.6969422595733057,0.004592006189652054,390.9229636617286,0.16312948397155372,0.1504259360698503,0.012703547901703416,737.8111604995989,390.9229636617286
16.080402010050253,1.6973692233673012,0.003952248264232239,391.2181156331167,0.16315794822448676,0.15106430531114196,0.012093642913344804,716.1913577004117,391.2181156331167
16.180904522613066,1.6977366813349604,0.003401278716570033,391.4722512718432,0.16318244542233068,0.15167202606055627,0.01151041936177441,696.0598186867186,391.4722512718432
16.28140703517588,1.698052897481185,0.002926864218000702,391.69103591535355,0.16320352649874567,0.15225043909381128,0.010953087404934392,677.3090889927107,391.69103591535355
16.381909547738694,1.698324995750639,0.0025184337440116167,391.8793613774946,0.16322166638337593,0.1528008454960693,0.010420820887306642,659.8384848863642,391.8793613774946
16.48241206030151,1.6985591153191777,0.0021668587681702434,392.0414492147171,0.16323727435461186,0.15332450483713997,0.009912769517471887,643.554069675997,392.0414492147171
16.582914572864322,1.6987605452517787,0.0018642609163617152,392.1809408235186,0.16325070301678524,0.15382263395862095,0.00942806905816429,628.3684950469095,392.1809408235186
16.683417085427138,1.698933841131512,0.0016038440840819845,392.30097588331597,0.16326225607543415,0.15429640627310157,0.008965849802332587,614.2007511159603,392.30097588331597
16.78391959798995,1.6990829259721971,0.0013797482235151648,392.40426053072053,0.16327219506481316,0.15474695148929918,0.008525243575513985,600.9758580110165,392.40426053072053
16.884422110552766,1.699211177457847,0.0011869222373004362,392.493126519825,0.1632807451638565,0.15517535568907376,0.008105389474782732,588.6245233276312,392.493126519825
16.984924623115578,1.6993215033063278,0.0010210136541459747,392.5695824942483,0.16328810022042184,0.15558266169283166,0.007705438527590175,577.0827832936978,392.5695824942483
17.085427135678394,1.6994164063330526,0.0008782729974345926,392.63535837398416,0.16329442708887018,0.15596986965904222,0.00732455742982796,566.2916404782353,392.63535837398416
