stiffness_anisotropy,preferred_curvature,boundary_condition,max_curvature,max_torsion,z_tip,s_lat,cobb_angle,runtime_sec,peak_memory_mb
1.0,0.0,fixed,0.0,0.0,0.4994655897225258,0.0,0.0,8.220637798309326,14.60440444946289
1.0,2.0,fixed,1.787073030613065,0.0,0.4839193218749994,0.0,0.0,6.624021291732788,0.0941400527954101
1.0,5.0,fixed,4.501461649575175,0.0,0.4106684449713152,0.0,0.0,6.405350208282471,0.0851821899414062
5.0,0.0,fixed,0.0,0.0,0.4994655897225258,0.0,0.0,6.48663330078125,0.0894269943237304
5.0,2.0,fixed,4.210098088504665,0.0,0.3376014274142011,0.0,0.0,6.501737356185913,0.0837087631225586
5.0,5.0,fixed,8.970961926815324,0.0,-0.0305201171760185,0.0,0.0,6.386924743652344,0.084939956665039
10.0,0.0,fixed,0.0,0.0,0.4994655897225258,0.0,0.0,6.362745761871338,0.0901575088500976
10.0,2.0,fixed,4.013829141006452,0.0,0.3189341121529065,0.0,0.0,6.527188301086426,0.0835065841674804
10.0,5.0,fixed,7.951433636717003,0.0,-0.0287720068166135,0.0,0.0,6.469346523284912,0.0835523605346679
