timestamp,bio_label,stiffness_anisotropy,chi_kappa,chi_tau,chi_e,chi_m,taper_ratio,boundary_condition,curvature_profile,info_center,info_width,info_amplitude,max_curvature,max_torsion,y_tip,s_lat,cobb_angle,bending_energy,shear_energy,gravitational_energy,runtime_sec,peak_memory_mb,end_to_end_distance
2026-04-11T10:16:03.168673,nan,3.0,0.0,0.0,0.0,0.0,1.0,fixed,constant,0.6,0.1,0.1,4.882796081645832,0.0,-0.3313998972916641,0.0,0.0,nan,nan,nan,30.2029,15.58,0.46865664481980807
2026-04-11T10:16:30.356595,nan,3.0,5.0,0.0,0.0,0.0,1.0,fixed,constant,0.6,0.1,0.1,5.018984103569727,0.6642032255999255,-0.3279830460323045,0.08784291884727091,1.5536340919093905,nan,nan,nan,27.1863,0.17,0.4659872652084884
2026-04-11T10:16:57.484252,nan,3.0,10.0,0.0,0.0,0.0,1.0,fixed,constant,0.6,0.1,0.1,7.599283979614398,1.3004229983743734,-0.3181105096688816,0.17116822217176741,3.286034470426106,nan,nan,nan,27.1263,0.16,0.4581982567074863
2026-04-11T10:17:24.886923,nan,3.0,15.0,0.0,0.0,0.0,1.0,fixed,constant,0.6,0.1,0.1,11.02058835114528,1.8933886788090843,-0.30335123136617265,0.24457137346177618,5.034654549661363,nan,nan,nan,27.4013,0.16,0.445813340319776
2026-04-11T10:17:51.922211,nan,3.0,20.0,0.0,0.0,0.0,1.0,fixed,constant,0.6,0.1,0.1,14.338082272356885,2.4405674315371075,-0.28555216560282787,0.30286399545736764,6.546499124214871,nan,nan,nan,27.034,0.15,0.42965587475344047
