gravity,chi_kappa,n_nodes,length,B0,rhoA,chi_g,chi_E,E_total,E_bend,E_shear,E_stretch,E_grav,curv_mean,curv_std,curv_min,curv_max,curv_abs_max,D_geo_hat,mode_score,tip_deflection,tip_slope,inflection_count
0.01,0.06,201,1.0,1.0,1.0,0.0,0.0,1.0115115404221329,1.008405837295491,0.0,0.0,0.00310570312664197,1.2234746504535294,0.7568290457089859,-0.1088706942828336,2.554210915906735,2.554210915906735,654.2542341777163,0.011028608901678338,0.8209715423579372,1.2237508433827526,1.0
0.03,0.06,201,1.0,1.0,1.0,0.0,0.0,1.0116365480040646,1.0023490599118605,0.0,0.0,0.009287488092203979,1.2202079761207718,0.7540783645792765,-0.1088706942828336,2.5444594136294882,2.5444594136294882,218.08474531227643,0.01106167158066651,0.8185214779861837,1.2204922171438193,1.0
0.1,0.06,201,1.0,1.0,1.0,0.0,0.0,1.0119165779044637,0.9813038658633354,0.0,0.0,0.030612712041128313,1.2087746222872602,0.7444632525805287,-0.1088706942828336,2.5103291565277956,2.5103291565277956,65.42542247034368,0.01117878042213638,0.8099462526850475,1.2090870253075747,1.0
0.3,0.06,201,1.0,1.0,1.0,0.0,0.0,1.0113666542865178,0.9224906458404019,0.0,0.0,0.08887600844611607,1.176107914593417,0.71710253628464,-0.1088706942828336,2.4128141774832166,2.4128141774832166,21.80847444041618,0.01152576016007667,0.7854456089675158,1.1765007629183077,1.0
1.0,0.06,201,1.0,1.0,1.0,0.0,0.0,0.9936914002169664,0.7319961969592882,0.0,0.0,0.26169520325767825,1.061774403613887,0.6229099141521683,-0.1088706942828336,2.0789790677391693,2.0789790677391693,6.54254237323792,0.01290590977280881,0.6996933559561533,1.0624488445558846,1.0
