gravity,gravity_label,s,x_info,z_info,x_passive,z_passive,kappa_info,kappa_passive
0.981,0.1g,0.048484848484848485,0.04823643381973088,0.004158685776978426,0.04824081089054235,0.0041329321934578216,3.7075272458953217,3.515757591184573
0.981,0.1g,0.052525252525252523,0.052207385629030476,0.004904612407374197,0.05221432193334729,0.004865103486544685,3.674097146027777,3.4753396980716253
0.981,0.1g,0.05656565656565657,0.056166772795148014,0.005709670218029481,0.056177096256747494,0.005653319492163323,3.6339829311980605,3.434921965105601
0.981,0.1g,0.06060606060606061,0.060113843176595766,0.006573093760453009,0.060128481207401496,0.006496777719616453,3.5862787144257626,3.394504392286502
0.981,0.1g,0.06464646464646465,0.06404789988734835,0.007493996907529763,0.06406785341354326,0.00739467049227422,3.5302925689461353,3.3540869796143262
0.981,0.1g,0.06868686868686869,0.06796831074189848,0.008471362520409038,0.06799461845627569,0.008346185657097068,3.4656091368033684,3.313669727089073
0.981,0.1g,0.07272727272727272,0.07187451728069157,0.009504036373086349,0.07190821052831367,0.009350507270622685,3.392141827997425,3.273252634710744
0.981,0.1g,0.07676767676767676,0.07576604270796353,0.010590726144184355,0.07580809208105888,0.01040681626152965,3.3101696534632072,3.2328357024793393
0.981,0.1g,0.0808080808080808,0.079642498064547,0.011730006038735545,0.07969375346086385,0.011514291069913715,3.2203544898516805,3.192418930394858
0.981,0.1g,0.08484848484848485,0.08350358600980037,0.012920327293159112,0.08356471253531823,0.012672108263434654,3.123735798338337,3.1520023184573005
0.981,0.1g,0.08888888888888889,0.08734910170175428,0.014160034465296777,0.08742051431036477,0.013879443130512242,3.0217014356578913,3.1115858666666667
0.981,0.1g,0.09292929292929293,0.09117893043758146,0.01544738704479691,0.0912607305390284,0.015135470250769478,2.9159350721514206,3.071169575022957
0.981,0.1g,0.09696969696969697,0.09499304193455821,0.01678058556652691,0.09508495932251591,0.016439364042939254,2.808342695346696,3.0307534435261707
0.981,0.1g,0.10101010101010101,0.0987914813751469,0.018157801100092196,0.0988928247044193,0.017790299290467795,2.700962530808338,2.990337472176309
0.981,0.1g,0.10505050505050505,0.1025743575846834,0.019577206747902576,0.10268397625873094,0.019187451645064024,2.59586425612491,2.94992166097337
0.981,0.1g,0.10909090909090909,0.10634182893118417,0.02103700963288706,0.10645808867235357,0.02062999810845881,2.4950444446628017,2.9095060099173553
0.981,0.1g,0.11313131313131314,0.11009408771102601,0.02253548180774157,0.11021486132276394,0.02211711749265163,2.4003256264056914,2.8690905190082647
0.981,0.1g,0.11717171717171718,0.1138313438941376,0.024070988574743105,0.11395401785146368,0.023647990858934858,2.3132661324590233,2.828675188246098
0.981,0.1g,0.12121212121212122,0.11755380913802288,0.025642012864109547,0.11767530573382755,0.025221801935997518,2.235087011066677,2.7882600176308543
0.981,0.1g,0.12525252525252525,0.12126168194030704,0.027247174566803287,0.12137849584593406,0.026837737517420808,2.166620854048463,2.7478450071625344
0.981,0.1g,0.1292929292929293,0.12495513469186133,0.02888524403472867,0.12506338202894052,0.028494987838887466,2.108285505204737,2.7074301568411387
0.981,0.1g,0.13333333333333333,0.12863430323108052,0.030555149322382107,0.12872978065154017,0.03019274693543578,2.0600835334054883,2.6670154666666672
0.981,0.1g,0.13737373737373737,0.132299279303164,0.0322559771210639,0.13237753017101628,0.03193021297909684,2.021626260299844,2.626600936639119
0.981,0.1g,0.1414141414141414,0.13595010611660363,0.033986967701045076,0.1360064906933844,0.033706588597260626,1.9921792470047441,2.586186566758494
0.981,0.1g,0.14545454545454545,0.13958677698194405,0.035747504501824144,0.13961654353309233,0.03552108117212284,1.970724645136602,2.5457723570247937
0.981,0.1g,0.1494949494949495,0.14320923683175948,0.03753709927332644,0.14320759077272321,0.03737290312156957,1.956034832344959,2.505358307438017
0.981,0.1g,0.15353535353535352,0.14681738626796537,0.039355373855374055,0.14677955482312732,0.03926127216186175,1.9467513435187562,2.464944417998164
0.981,0.1g,0.15757575757575756,0.150411087670592,0.04120203978035145,0.1503323779843844,0.04118541155248515,1.9414632703843508,2.4245306887052345
0.981,0.1g,0.1616161616161616,0.15399017283392333,0.04307687689416554,0.15386602200797853,0.04314455032353502,1.9387799665055334,2.384117119559229
0.981,0.1g,0.16565656565656567,0.15755445157037623,0.04497971212050101,0.15738046766054598,0.04513792348600695,1.9373939456388947,2.3437037105601473
0.981,0.1g,0.1696969696969697,0.16110372073542348,0.04691039935663172,0.1608757142895359,0.04716477222536759,1.9361311535491423,2.303290461707989
0.981,0.1g,0.17373737373737375,0.16463777317174488,0.04886880130389488,0.1643517793911045,0.04922434407878037,1.933987172640925,2.2628773730027545
0.981,0.1g,0.17777777777777778,0.1681564061397143,0.050854773822947445,0.16780869818054223,0.05131589309636178,1.9301492414040162,2.222464444444445
0.981,0.1g,0.18181818181818182,0.17165942888575314,0.05286815318373564,0.1712465231655156,0.05343867998684466,1.9240051181052817,2.182051676033058
0.981,0.1g,0.18585858585858586,0.17514666909148144,0.05490874637133214,0.1746653237223861,0.05559197224802412,1.915140705736274,2.141639067768595
0.981,0.1g,0.1898989898989899,0.1786179780370772,0.05697632442643432,0.17806518567584936,0.057775044282361576,1.9033289348596114,2.101226619651056
0.981,0.1g,0.19393939393939394,0.1820732343950306,0.059070618653742406,0.18144621088212157,0.059987177498120825,1.8885126585710679,2.060814331680441
0.981,0.1g,0.19797979797979798,0.18551234664033922,0.061191319427986966,0.18480851681588073,0.062227660396408854,1.8707842630301996,2.0204022038567495
0.981,0.1g,0.20202020202020202,0.1889352541168256,0.06333807726647898,0.18815223616115492,0.06449578864449194,1.8503643719893776,1.9799902361799817
0.981,0.1g,0.20606060606060606,0.19234192683551551,0.06551050581477401,0.1914775164063317,0.06679086513575545,1.8275814721106611,1.939578428650138
0.981,0.1g,0.2101010101010101,0.19573236410099748,0.0677081864008794,0.19478451944344788,0.06911220003667295,1.8028535642805026,1.899166781267218
0.981,0.1g,0.21414141414141413,0.19910659206869147,0.06993067384330622,0.1980734211719023,0.07145911082114746,1.7766721188548145,1.8587552940312215
0.981,0.1g,0.21818181818181817,0.20246466033525595,0.07217750323754288,0.20134441110671925,0.07383092229258434,1.7495877529500465,1.8183439669421488
0.981,0.1g,0.2222222222222222,0.20580663766273405,0.07444819748211558,0.2045976919914753,0.07622696659405172,1.722196240502935,1.7779328000000003
0.981,0.1g,0.22626262626262628,0.20913260694208766,0.07674227532789797,0.207833479415988,0.07864658320688088,1.6951228097846298,1.737521793204775
0.981,0.1g,0.23030303030303031,0.21244265952097904,0.07905925973325933,0.21105200143885075,0.08108911893805468,1.6690022898601584,1.697110946556474
0.981,0.1g,0.23434343434343435,0.21573688906023217,0.08139868627675785,0.21425349821488462,0.08355392789672834,1.6444526533645638,1.6567002600550969
0.981,0.1g,0.2383838383838384,0.2190153851468818,0.08376011131675729,0.21743822162756485,0.08604037146022213,1.6220399728132153,1.6162897337006428
0.981,0.1g,0.24242424242424243,0.22227822697861108,0.086143119497782,0.22060643492646695,0.08854781822982125,1.6022338306719903,1.5758793674931133
0.981,0.1g,0.24646464646464647,0.22552547753894547,0.08854733009756756,0.2237584123697652,0.09107564397671365,1.5853538032296284,1.535469161432507
0.981,0.1g,0.2505050505050505,0.22875717879309812,0.09097240160447649,0.22689443887180422,0.09362323157839143,1.5715096835098892,1.4950591155188246
0.981,0.1g,0.2545454545454545,0.23197334853320753,0.0934180338361331,0.23001480965575274,0.09618997094583674,1.560540411753144,1.4546492297520666
0.981,0.1g,0.2585858585858586,0.2351739795664214,0.09588396688448252,0.2331198299113385,0.09877525894180851,1.551958917722085,1.4142395041322318
0.981,0.1g,0.26262626262626265,0.23835904194493235,0.09836997622772874,0.23620981445765069,0.10137849929054035,1.5449118270643805,1.3738299386593205
0.981,0.1g,0.26666666666666666,0.2415284888597658,0.10087586350846699,0.23928508741098825,0.1039991024791562,1.5381637836570141,1.3334205333333335
0.981,0.1g,0.27070707070707073,0.24468226664139262,0.10340144275169626,0.2423459818577209,0.10663648565110423,1.5301155718883037,1.29301128815427
0.981,0.1g,0.27474747474747474,0.24782032902186632,0.10594652218188479,0.24539283953212027,0.10929007249190421,1.5188630068231894,1.2526022031221307
0.981,0.1g,0.2787878787878788,0.2509426554216371,0.1085108822702905,0.2484260104991105,0.11195929310749991,1.502299650361084,1.2121932782369147
0.981,0.1g,0.2828282828282828,0.2540492725539069,0.1110942511566868,0.25144585284187737,0.11464358389550058,1.4782610669668048,1.171784513498623
0.981,0.1g,0.2868686868686869,0.25714027813392265,0.11369627908006215,0.254452732354268,0.11734238740959324,1.4447021396398605,1.1313759089072544
0.981,0.1g,0.2909090909090909,0.2602158650007526,0.11631651384708132,0.25744702223790333,0.12005515221739956,1.3998927964046408,1.0909674644628105
0.981,0.1g,0.29494949494949496,0.2632763435774276,0.1189543795926088,0.2604291028039197,0.12278133275204893,1.3426123926688296,1.0505591801652892
0.981,0.1g,0.298989898989899,0.26632216038678475,0.12160916108522743,0.2633993611792469,0.12552038915773167,1.27231999773464,1.010151056014693
0.981,0.1g,0.30303030303030304,0.26935391036977124,0.12427999557099678,0.26635819101732416,0.12827178712949389,1.1892777808100354,0.9697430920110195
0.981,0.1g,0.30707070707070705,0.2723723410609536,0.12696587363454348,0.269305992213147,0.1310349977475284,1.09460801458168,0.9293352881542705
0.981,0.1g,0.3111111111111111,0.27537834726619553,0.1296656498296679,0.2722431706225339,0.13380949730621367,0.9902707947989858,0.8889276444444446
0.981,0.1g,0.3151515151515151,0.278372955718374,0.13237806296705212,0.275170137785493,0.13659476713814594,0.8789586958716655,0.8485201608815431
0.981,0.1g,0.3191919191919192,0.2813573001716183,0.13510176504218877,0.2780873106535651,0.13939029343340723,0.7639150019508778,0.8081128374655651
0.981,0.1g,0.3232323232323232,0.284332588409738,0.1378353569484212,0.28099511132101235,0.1421955670543053,0.6486922914203642,0.7677056741965111
0.981,0.1g,0.32727272727272727,0.28730006354956356,0.14057742844716645,0.28389396675971745,0.14501008334582027,0.5368763744805247,0.7272986710743804
0.981,0.1g,0.33131313131313134,0.29026096268116097,0.14332659943897819,0.2867843085576533,0.14783334194198508,0.43180550671217827,0.6868918280991736
0.981,0.1g,0.33535353535353535,0.2932164762029903,0.14608155944449497,0.28966657266077717,0.15066484656842608,0.33631557234979215,0.646485145270891
0.981,0.1g,0.3393939393939394,0.2961677111320943,0.14884110237819795,0.29254119911820065,0.15350410484128438,0.25253839867065564,0.6060786225895317
0.981,0.1g,0.3434343434343434,0.2991156612104794,0.151604154159302,0.2954086318304808,0.1563506280627352,0.18177311399468077,0.5656722600550966
0.981,0.1g,0.3474747474747475,0.30206118586114156,0.1543697913990815,0.2982693183008754,0.15920393101331978,0.12444070521505918,0.5252660576675849
0.981,0.1g,0.3515151515151515,0.3050049990870153,0.15713725025169054,0.30112370938940014,0.16206353174129973,0.08012125938329467,0.4848600154269976
0.981,0.1g,0.35555555555555557,0.3079476683912049,0.1599059254178835,0.3039722590695238,0.16492895134924215,0.04766345679003592,0.44445413333333345
0.981,0.1g,0.3595959595959596,0.31088962286124827,0.1626753601446653,0.30681542418733193,0.16779971377803912,0.025348157392546367,0.40404841138659353
0.981,0.1g,0.36363636363636365,0.3138311688126248,0.16544522877433962,0.3096536642229897,0.1706753455885641,0.01108335035056135,0.363642849586777
0.981,0.1g,0.36767676767676766,0.3167725108964579,0.16821531389136857,0.3124874410543283,0.17355537574116345,0.0026066735097620697,0.3232374479338847
0.981,0.1g,0.3717171717171717,0.31971377636799175,0.17098548035490038,0.31531721872238067,0.1764393353731808,-0.00232609592241112,0.2828322064279157
0.981,0.1g,0.37575757575757573,0.3226550402693299,0.17375564848560984,0.31814346319868547,0.17932675757470753,-0.005783470084606751,0.24242712506887099
0.981,0.1g,0.3797979797979798,0.32559634955383154,0.17652576842933393,0.3209666421541816,0.18221717716275307,-0.009542307622173202,0.2020222038567495
0.981,0.1g,0.3838383838383838,0.3285377446030698,0.17929579730536208,0.32378722472950816,0.18511013045402433,-0.015017667654162209,0.16161744279155238
0.981,0.1g,0.3878787878787879,0.33147927708674957,0.18206568023739553,0.32660568130652823,0.18800515503650475,-0.02323671463790107,0.12121284187327845
0.981,0.1g,0.39191919191919194,0.33442102362257553,0.18483533583487863,0.32942248328088913,0.1909017895400191,-0.03485035342006977,0.08080840110192834
0.981,0.1g,0.39595959595959596,0.3373630951506172,0.18760464620636097,0.3322381028354343,0.19379957340597184,-0.05017341044235704,0.04040412047750255
0.981,0.1g,0.4,0.3403056423063493,0.1903734511915498,0.3350530127142782,0.19669804665644366,-0.06742276280300075,0.0
0.0981,0.01g,0.0,0.0,0.0,0.0,0.0,3.9480220128882353,4.00007848
0.0981,0.01g,0.00404040404040404,0.00404040404040404,0.0,0.00404040404040404,0.0,3.9246343159387322,3.9596728621487607
0.0981,0.01g,0.00808080808080808,0.008080297084414345,6.425731608498435e-05,0.008080285715836386,6.49681323361383e-05,3.9019493607098505,3.919267260312213
0.0981,0.01g,0.012121212121212121,0.012118669211127482,0.00019237981957176918,0.012118621587607835,0.00019422832140154802,3.8812046613039803,3.8788616744903583
0.0981,0.01g,0.01616161616161616,0.01615452768837315,0.00038398138887010743,0.016154420094041284,0.0003870889580872656,3.8622255146464286,3.838456104683196
0.0981,0.01g,0.0202020202020202,0.020186895205629794,0.0006386910578792365,0.02018672144994196,0.0006428438894470473,3.8447077135033183,3.798050550890726
0.0981,0.01g,0.024242424242424242,0.024214808429324813,0.0009561495151553367,0.024214597521153843,0.0009607733858327098,3.8282028884431276,3.7576450131129477
0.0981,0.01g,0.028282828282828285,0.02823731708548309,0.001336003330254045,0.02823715167534701,0.0013401450852207786,3.8121101271551456,3.7172394913498623
0.0981,0.01g,0.03232323232323232,0.03225348379134276,0.0017778967568373998,0.03225351861016239,0.0017802149144922237,3.7956759651203815,3.676833985601469
0.0981,0.01g,0.03636363636363636,0.03626238485880662,0.002281461093343119,0.0362628641598211,0.002280227987466472,3.7780045690586013,3.6364284958677686
0.0981,0.01g,0.0404040404040404,0.04026311227383277,0.0028463017437671146,0.040264385081285645,0.002839419479528733,3.758079428340784,3.596023022148761
0.0981,0.01g,0.044444444444444446,0.04425477701341639,0.0034719833053287277,0.04425730882103937,0.0034570154787259707,3.7347971363700965,3.5556175644444443
0.0981,0.01g,0.048484848484848485,0.04823651379367004,0.004158013204450134,0.048240893263529226,0.004132233813241611,3.707012917158798,3.5152121227548214
0.0981,0.01g,0.052525252525252523,0.05220748724909124,0.0049038245921705975,0.052214426462294794,0.004864284855192328,3.673596492664733,3.4748066970798894
0.0981,0.01g,0.05656565656565657,0.05616689942790367,0.005708759377097372,0.05617722635478393,0.0056523723007219735,3.6334957795748415,3.434401287419651
0.0981,0.01g,0.06060606060606061,0.060113998358347145,0.006572052399775813,0.06012864046183224,0.006495693926397999,3.585804855205673,3.3939958937741053
0.0981,0.01g,0.06464646464646465,0.06404808730641703,0.007492817819623678,0.0640680455727604,0.007393442321944565,3.529831756786996,3.3535905161432518
0.0981,0.01g,0.06868686868686869,0.06796853422019691,0.008470038780280555,0.06799484741701894,0.00834480559937385,3.465161091547671,3.3131851545270896
0.0981,0.01g,0.07272727272727272,0.07187478075473581,0.009502561332632877,0.07190848032328664,0.00934896807860316,3.391706237338712,3.2727798089256197
0.0981,0.01g,0.07676767676767676,0.07576635020956912,0.01058909342508193,0.07580840686690359,0.010405110949669978,3.309746176980692,3.232374479338843
0.0981,0.01g,0.0808080808080808,0.07964285370151498,0.011728209523925594,0.07969411750649592,0.01151241291168042,3.2199427642250473,3.191969165766759
0.0981,0.01g,0.08484848484848485,0.0835039939469531,0.012918361117115099,0.08356513021062416,0.01267005078864851,3.123335443492331,3.151563868209367
0.0981,0.01g,0.08888888888888889,0.08734956614271344,0.014157893003315807,0.08742099007526215,0.013877200122404352,3.0213120615449043,3.1111585866666664
0.0981,0.01g,0.09292929292929293,0.09117945560769032,0.015445064901615482,0.09126126893288918,0.015133035742768777,2.915556285860257,3.0707533211386595
0.0981,0.01g,0.09696969696969697,0.09499363206533343,0.016778077564598988,0.09508556495395214,0.016436732315210117,2.8079741082251863,3.030348071625345
0.0981,0.01g,0.10101010101010101,0.09879214069060284,0.01815510226788764,0.0988935022414303,0.01778746486621594,2.7006037653032005,2.989942838126722
0.0981,0.01g,0.10505050505050505,0.10257509028980509,0.019574312308582385,0.10268473041921017,0.019184409286628297,2.5955149520702903,2.9495376206427917
0.0981,0.01g,0.10909090909090909,0.10634263920273837,0.02103391499368836,0.10645892421495295,0.020626742813205944,2.494704264785735,2.909132419173554
0.0981,0.01g,0.11313131313131314,0.11009497969079846,0.022532182550361185,0.1102157830381129,0.02211364448869048,2.3999942608594975,2.8687272337190084
0.0981,0.01g,0.11717171717171718,0.11383232168457577,0.024067480446947353,0.11395503055373969,0.023644295600666068,2.312943302242391,2.8283220642791553
0.0981,0.01g,0.12121212121212122,0.11755487680015493,0.025638291772724166,0.11767641425267462,0.025217880099514058,2.2347724702359453,2.787916910853995
