D_geo_norm
0.1074736518502956
0.10500513984653896
0.10505651050554478
0.12748497889859417
0.11066570760303218
0.1060386794757644
0.10042611354132432
0.10066623683874786
0.11396543887563067
0.12098710360580668
0.11928202833528315
0.10954491571874027
0.1144908378175421
0.11256440636758543
0.10149118779116857
0.12611599988328365
0.11818901075253456
0.11160805228137309
0.11161624083566488
0.113127094007215
0.09767888270610771
0.10267511414211025
0.11408648544417427
0.11572181951472596
0.09956668682998815
0.10509587747353001
0.13140058291821455
0.12539005573880466
0.12549773930172475
0.10623303246464873
0.12516199056434954
0.11530407259339827
0.10968204947949856
0.12313426961331304
0.1228886387544772
0.11299081527391497
0.08742809929855334
0.1294608963619403
0.11776290749619393
0.11761755999166351
0.11967887400607168
0.1359295759382272
0.10649627119873581
0.10224862621284932
0.11138934439882346
0.10495940937694201
0.1038437605269157
0.125173095875413
0.10372850991719801
0.11215111673267747
0.12114410381181025
0.13501313829157827
0.10768766298768598
0.1322796325033695
0.10359354690187648
0.1009130894371591
0.11627301435299367
0.09859536744644297
0.136109306146145
0.10446098285812457
0.11225597070673837
0.11729860385337412
0.1286979261752486
0.10874496913172096
0.10208713324561951
0.10245669229950775
0.10669296390446575
0.10083025339018639
0.10310784082550824
0.12213352409319751
0.10496700330800811
0.12009471260885425
0.10721075159990737
0.10614471860525221
0.12087874483551463
0.12556529719440027
0.1019234674214525
0.10630858873094631
0.13013013722374306
0.13238113971511736
0.1081492527817082
0.1101140323251283
0.11251862848087688
0.11260425078704074
0.13381054333006467
0.12143603875257532
0.10953896922739592
0.11180981321168146
0.12094605749879805
0.13113575569715338
0.09814692459936948
0.11113025909112233
0.09682252329861295
0.10617522711422364
0.10213851742391167
0.10654996178064803
0.10890783749734786
0.1254106347701419
0.12471232636932258
0.11988948415240056
