chi_kappa,L,P_counter,Cobb_angle,D_geo,S_proprio,R_deficit,In_Deficit
0.01473684210526316,0.39482758620689656,0.010188619169402583,0.6378304469405991,0.08601195973020002,0.09383317679610988,0.10858226820500211,False
0.01473684210526316,0.4051724137931035,0.010729514952618327,0.6397808138542499,0.08381590969453537,0.09554744668867372,0.11229515099004957,False
0.01473684210526316,0.41551724137931034,0.011284399419882752,0.6417311807679006,0.08172920654861332,0.09724863453397528,0.11603658471873327,False
0.01473684210526316,0.42586206896551726,0.011853272571195858,0.6436815476815512,0.07974388169318142,0.09893716224508081,0.11980606985506305,False
0.01473684210526316,0.4362068965517242,0.012436134406557654,0.6456319145952016,0.07785272244354075,0.10061342824154285,0.12360312757360978,False
0.01473684210526316,0.4465517241379311,0.01303298492596812,0.6475822815088522,0.07604918447187568,0.10227780928215519,0.12742729842808667,False
0.01473684210526316,0.45689655172413796,0.013643824129427287,0.6495326484225029,0.07432731614421062,0.10393066211569521,0.1312781411345098,False
0.01473684210526316,0.4672413793103449,0.014268652016935121,0.6514830153361535,0.07268169290854541,0.10557232497143228,0.13515523145669284,False
0.01473684210526316,0.47758620689655173,0.014907468588491651,0.6534333822498043,0.0711073602101654,0.10720311890815015,0.13905816118338984,False
0.01473684210526316,0.48793103448275865,0.015560273844096867,0.6553837491634548,0.0695997836686071,0.10882334903788177,0.14298653718771587,False
0.01473684210526316,0.49827586206896557,0.016227067783750746,0.6573341160771053,0.06815480546095436,0.11043330563839517,0.14693998056061958,False
0.01473684210526316,0.5086206896551724,0.016907850407453313,0.6592844829907558,0.0667686060278502,0.11203326516663911,0.15091812581115485,False
0.01473684210526316,0.5189655172413794,0.017602621715204575,0.6612348499044067,0.06543767035952094,0.11362349118379614,0.15492062012714222,False
0.01473684210526316,0.5293103448275862,0.01831138170700452,0.6631852168180573,0.06415875823523065,0.1152042352012572,0.15894712269054403,False
0.01473684210526316,0.5396551724137931,0.01903413038285315,0.6651355837317078,0.06292887788567353,0.11677573745568816,0.1629973040425102,False
0.01473684210526316,0.55,0.01977086774275044,0.6670859506453581,0.06174526262763574,0.11833822762037377,0.16707084549360426,False
0.019473684210526317,0.25,0.007132926594868802,0.7916154168504339,0.17950229921034105,0.0681442449568814,0.10467393980786192,False
0.019473684210526317,0.2603448275862069,0.007735451095819436,0.7935657837640847,0.17236975751986403,0.07010604147164119,0.11033929363917269,False
0.019473684210526317,0.2706896551724138,0.00836240226572752,0.795516150677735,0.16578237825158898,0.07204458416709231,0.11607260090963507,False
0.019473684210526317,0.2810344827586207,0.009013780104593064,0.7974665175913853,0.15967995942024207,0.07396102229849995,0.12187203238233064,False
0.019473684210526317,0.2913793103448276,0.009689584612416074,0.7994168845050363,0.1540108484349081,0.07585640829307319,0.12773587400790337,False
0.019473684210526317,0.3017241379310345,0.010389815789196523,0.8013672514186869,0.14873047648856835,0.07773170904335532,0.1336625158132255,False
0.019473684210526317,0.3120689655172414,0.011114473634934452,0.8033176183323374,0.14380018445027332,0.07958781554259656,0.13965044220852907,False
0.019473684210526317,0.3224137931034483,0.01186355814962982,0.805267985245988,0.13918627478876716,0.08142555115227598,0.14569822349060285,False
0.019473684210526317,0.33275862068965517,0.012637069333282654,0.8072183521596386,0.13485924033937544,0.08324567873349763,0.1518045083605951,False
0.019473684210526317,0.3431034482758621,0.013435007185892961,0.8091687190732892,0.13079313259044956,0.08504890682876201,0.15796801730730164,False
0.019473684210526317,0.35344827586206895,0.0142573717074607,0.8111190859869397,0.12696504090487543,0.08683589504531139,0.16418753673260505,False
0.019473684210526317,0.36379310344827587,0.01510416289798591,0.8130694529005905,0.12335466059478421,0.08860725876346277,0.17046191371642022,False
0.019473684210526317,0.3741379310344828,0.015975380757468585,0.8150198198142412,0.11994393265207125,0.0903635732713064,0.17679005133522457,False
0.019473684210526317,0.3844827586206897,0.01687102528590871,0.8169701867278919,0.11671674163901102,0.0921053774095472,0.18317090446187065,False
0.019473684210526317,0.39482758620689656,0.017791096483306294,0.8189205536415423,0.11365866107205007,0.09383317679610988,0.18960347598552024,False
0.019473684210526317,0.4051724137931035,0.01873559434966134,0.8208709205551928,0.110756737810636,0.09554744668867372,0.19608681339971665,False
0.019473684210526317,0.41551724137931034,0.01970451888497383,0.8228212874688436,0.10799930865352474,0.09724863453397528,0.20262000571421657,False
0.019473684210526317,0.42586206896551726,0.02069787008924378,0.8247716543824941,0.1053758436659897,0.09893716224508081,0.2092021806525271,False
0.019473684210526317,0.4362068965517242,0.021715647962471205,0.8267220212961447,0.10287681180039311,0.10061342824154285,0.21583250210238744,False
0.019473684210526317,0.4465517241379311,0.02275785250465607,0.8286723882097953,0.10049356519497861,0.10227780928215519,0.22251016779088093,False
0.019473684210526317,0.45689655172413796,0.023824483715798414,0.8306227551234459,0.09821823919056401,0.10393066211569521,0.22923440715962234,False
0.019473684210526317,0.4672413793103449,0.024915541595898198,0.8325731220370965,0.09604366562914926,0.10557232497143228,0.23600447941863845,False
0.019473684210526317,0.47758620689655173,0.026031026144955442,0.8345234889507475,0.09396329742057567,0.10720311890815015,0.24281967176028146,False
0.019473684210526317,0.48793103448275865,0.02717093736297016,0.8364738558643979,0.0919711427049451,0.10882334903788177,0.24967929771681505,False
0.019473684210526317,0.49827586206896557,0.02833527524994232,0.8384242227780485,0.0900617072162611,0.11043330563839517,0.25658269564730646,False
0.019473684210526317,0.5086206896551724,0.029524039805871916,0.8403745896916993,0.08822994367965918,0.11203326516663911,0.2635292273411619,False
0.019473684210526317,0.5189655172413794,0.03073723103075901,0.8423249566053498,0.08647120726079553,0.11362349118379614,0.2705182767271144,False
0.019473684210526317,0.5293103448275862,0.031974848924603554,0.844275323519,0.08478121623941194,0.1152042352012572,0.27754924867774844,False
0.019473684210526317,0.5396551724137931,0.03323689348740556,0.846225690432651,0.08315601720606859,0.11677573745568816,0.28462156790076076,False
0.019473684210526317,0.55,0.03452336471916499,0.8481760573463013,0.08159195418651866,0.11833822762037377,0.29173467790911256,False
0.024210526315789474,0.25,0.011025034824501375,0.9727055235513767,0.22316502063988353,0.0681442449568814,0.1617896688337734,False
0.024210526315789474,0.2603448275862069,0.011956329086014553,0.9746558904650277,0.21429753637604712,0.07010604147164119,0.1705463442954634,False
0.024210526315789474,0.2706896551724138,0.012925378520291764,0.9766062573786782,0.20610782161008356,0.07204458416709231,0.17940805224601003,False
0.024210526315789474,0.2810344827586207,0.013932183127333034,0.9785566242923286,0.19852103063057122,0.07396102229849995,0.18837196531848913,False
0.024210526315789474,0.2913793103448276,0.014976742907138357,0.9805069912059794,0.1914729467028587,0.07585640829307319,0.19743543418606538,False
0.024210526315789474,0.3017241379310345,0.016059057859707702,0.9824573581196298,0.18490815995876062,0.07773170904335532,0.20659597038771743,False
0.024210526315789474,0.3120689655172414,0.017179127985041124,0.9844077250332803,0.17877860769493437,0.07958781554259656,0.2158512313464189,False
0.024210526315789474,0.3224137931034483,0.018336953283138575,0.9863580919469309,0.1730423956833321,0.08142555115227598,0.22519900723602318,False
0.024210526315789474,0.33275862068965517,0.01953253375400008,0.9883084588605817,0.16766283934084508,0.08324567873349763,0.23463720941637645,False
0.024210526315789474,0.3431034482758621,0.02076586939762564,0.9902588257742323,0.16260767835569404,0.08504890682876201,0.24416386020617253,False
0.024210526315789474,0.35344827586206895,0.022036960214015227,0.9922091926878829,0.15784842923308837,0.08683589504531139,0.25377708380291625,False
0.024210526315789474,0.36379310344827587,0.023345806203168874,0.9941595596015335,0.15335984830702895,0.08860725876346277,0.2634750981913406,False
0.024210526315789474,0.3741379310344828,0.02469240736508658,0.9961099265151842,0.1491194838377102,0.0903635732713064,0.2732562079074764,False
0.024210526315789474,0.3844827586206897,0.02607676369976832,0.9980602934288352,0.14510730041606773,0.0921053774095472,0.28311879754661673,False
0.024210526315789474,0.39482758620689656,0.02749887520721411,1.0000106603424854,0.14130536241390007,0.09383317679610988,0.2930613259206434,False
0.024210526315789474,0.4051724137931035,0.02895874188742395,1.001961027256136,0.13769756592673665,0.09554744668867372,0.3030823207843684,False
0.024210526315789474,0.41551724137931034,0.030456363740397834,1.0039113941697864,0.13426941075843618,0.09724863453397528,0.3131803740622954,False
0.024210526315789474,0.42586206896551726,0.03199174076613575,1.0058617610834375,0.13100780563879802,0.09893716224508081,0.3233541375169813,False
0.024210526315789474,0.4362068965517242,0.03356487296463773,1.0078121279970877,0.12790090115724548,0.10061342824154285,0.333602318808365,False
0.024210526315789474,0.4465517241379311,0.03517576033590376,1.0097624949107387,0.12493794591808148,0.10227780928215519,0.34392367790029515,False
0.024210526315789474,0.45689655172413796,0.03682440287993385,1.0117128618243891,0.1221091622369174,0.10393066211569521,0.3543170237763045,False
0.024210526315789474,0.4672413793103449,0.03851080059672796,1.0136632287380396,0.11940563834975315,0.10557232497143228,0.3647812114315843,False
0.024210526315789474,0.47758620689655173,0.04023495348628612,1.015613595651691,0.116819234630986,0.10720311890815015,0.3753151391123122,False
0.024210526315789474,0.48793103448275865,0.04199686154860836,1.0175639625653412,0.11434250174128308,0.10882334903788177,0.3859177457770493,False
0.024210526315789474,0.49827586206896557,0.04379652478369462,1.019514329478992,0.11196860897156785,0.11043330563839517,0.39658800875799877,False
0.024210526315789474,0.5086206896551724,0.045633943191544915,1.021464696392642,0.10969128133146819,0.11203326516663911,0.4073249416025557,False
0.024210526315789474,0.5189655172413794,0.047509116772159285,1.0234150633062935,0.1075047441620701,0.11362349118379614,0.4181275920778481,False
0.024210526315789474,0.5293103448275862,0.0494220455255377,1.0253654302199435,0.10540367424359323,0.1152042352012572,0.4289950403229479,False
0.024210526315789474,0.5396551724137931,0.05137272945168017,1.027315797133594,0.10338315652646363,0.11677573745568816,0.4399263971351422,False
0.024210526315789474,0.55,0.053361168550586646,1.0292661640472442,0.10143864574540157,0.11833822762037377,0.45092080237814625,False
0.02894736842105263,0.25,0.01576121471839162,1.1537956302523198,0.26682774206942594,0.0681442449568814,0.23129194150385854,False
0.02894736842105263,0.2603448275862069,0.01709257820661343,1.1557459971659707,0.25622531523223024,0.07010604147164119,0.2438103456964918,False
0.02894736842105263,0.2706896551724138,0.018477915890303682,1.1576963640796212,0.2464332649685782,0.07204458416709231,0.25647890266738205,False
0.02894736842105263,0.2810344827586207,0.019917227769462396,1.1596467309932712,0.2373621018409004,0.07396102229849995,0.26929357045767,False
0.02894736842105263,0.2913793103448276,0.021410513844089565,1.1615970979069226,0.22893504497080933,0.07585640829307319,0.2822505616317806,False
0.02894736842105263,0.3017241379310345,0.02295777411418516,1.163547464820573,0.2210858434289529,0.07773170904335532,0.2953463187253522,False
0.02894736842105263,0.3120689655172414,0.02455900857974924,1.1654978317342237,0.21375703093959544,0.07958781554259656,0.30857749282746555,False
0.02894736842105263,0.3224137931034483,0.02621421724078175,1.167448198647874,0.20689851657789712,0.08142555115227598,0.3219409248057514,False
0.02894736842105263,0.33275862068965517,0.02792340009728271,1.1693985655615247,0.20046643834231478,0.08324567873349763,0.3354336287734114,False
0.02894736842105263,0.3431034482758621,0.029686557149252137,1.1713489324751754,0.1944222241209385,0.08504890682876201,0.3490527774686538,False
0.02894736842105263,0.35344827586206895,0.03150368839669001,1.1732992993888256,0.1887318175613013,0.08683589504531139,0.3627956892740178,False
0.02894736842105263,0.36379310344827587,0.03337479383959634,1.175249666302477,0.18336503601927376,0.08860725876346277,0.37665981664877374,False
0.02894736842105263,0.3741379310344828,0.035299873477971117,1.1772000332161274,0.17829503502334915,0.0903635732713064,0.39064273578455383,False
0.02894736842105263,0.3844827586206897,0.03727892731181435,1.1791504001297777,0.17349785919312447,0.0921053774095472,0.4047421373244402,False
0.02894736842105263,0.39482758620689656,0.039311955341126026,1.1811007670434286,0.1689520637557501,0.09383317679610988,0.4189558180103715,False
0.02894736842105263,0.4051724137931035,0.041398957565906155,1.183051133957079,0.16463839404283728,0.09554744668867372,0.43328167314400484,False
0.02894736842105263,0.41551724137931034,0.043539933986154744,1.18500150087073,0.1605395128633476,0.09724863453397528,0.4477176897629695,False
0.02894736842105263,0.42586206896551726,0.045734884601871764,1.18695186778438,0.15663976761160636,0.09893716224508081,0.46226194044842556,False
0.02894736842105263,0.4362068965517242,0.04798380941305727,1.1889022346980307,0.15292499051409786,0.10061342824154285,0.4769125776915428,False
0.02894736842105263,0.4465517241379311,0.050286708419711175,1.1908526016116816,0.14938232664118437,0.10227780928215519,0.4916678287563292,False
0.02894736842105263,0.45689655172413796,0.05264358162183359,1.1928029685253323,0.1460000852832708,0.10393066211569521,0.5065259909845562,False
0.02894736842105263,0.4672413793103449,0.05505442901942442,1.194753335438983,0.142767611070357,0.10557232497143228,0.5214854274955304,False
0.02894736842105263,0.47758620689655173,0.05751925061248372,1.196703702352634,0.1396751718413963,0.10720311890815015,0.5365445632394824,False
0.02894736842105263,0.48793103448275865,0.06003804640101147,1.1986540692662844,0.13671386077762107,0.10882334903788177,0.5517018813684187,False
0.02894736842105263,0.49827586206896557,0.06261081638500765,1.2006044361799348,0.13387551072687462,0.11043330563839517,0.5669559198926966,False
0.02894736842105263,0.5086206896551724,0.06523756056447229,1.2025548030935855,0.13115261898327715,0.11203326516663911,0.582305268595336,False
0.02894736842105263,0.5189655172413794,0.06791827893940541,1.2045051700072362,0.1285382810633447,0.11362349118379614,0.5977485661793435,False
0.02894736842105263,0.5293103448275862,0.07065297150980694,1.2064555369208865,0.12602613224777448,0.1152042352012572,0.6132844976261421,False
0.02894736842105263,0.5396551724137931,0.07344163827567698,1.208405903834537,0.12361029584685868,0.11677573745568816,0.6289117917456546,False
0.02894736842105263,0.55,0.0762842792370154,1.2103562707481872,0.1212853373042845,0.11833822762037377,0.6446292189007052,False
0.03368421052631579,0.25,0.021341466276539527,1.3348857369532627,0.31049046349896836,0.0681442449568814,0.31318075781811716,False
0.03368421052631579,0.2603448275862069,0.023144198457616075,1.336836103866914,0.29815309408841345,0.07010604147164119,0.3301312978422581,False
0.03368421052631579,0.2706896551724138,0.02502001437576326,1.3387864707805641,0.2867587083270728,0.07204458416709231,0.34728515217375094,False
0.03368421052631579,0.2810344827586207,0.02696891403098115,1.3407368376942141,0.27620317305122954,0.07396102229849995,0.36463684779987315,False
0.03368421052631579,0.2913793103448276,0.028990897423269706,1.342687204607865,0.26639714323875996,0.07585640829307319,0.382181256345049,False
0.03368421052631579,0.3017241379310345,0.031085964552628888,1.344637571521516,0.2572635268991452,0.07773170904335532,0.39991356082612967,False
0.03368421052631579,0.3120689655172414,0.03325411541905881,1.3465879384351669,0.2487354541842565,0.07958781554259656,0.4178292266516691,False
0.03368421052631579,0.3224137931034483,0.03549535002255936,1.3485383053488174,0.24075463747246206,0.08142555115227598,0.4359239761997878,False
0.03368421052631579,0.33275862068965517,0.03780966836313058,1.3504886722624676,0.23327003734378454,0.08324567873349763,0.4541937664317003,False
0.03368421052631579,0.3431034482758621,0.0401970704407725,1.3524390391761187,0.226236769886183,0.08504890682876201,0.47263476909474605,False
0.03368421052631579,0.35344827586206895,0.04265755625548505,1.3543894060897688,0.21961520588951428,0.08683589504531139,0.49124335314590967,False
0.03368421052631579,0.36379310344827587,0.04519112580726829,1.3563397730034197,0.21337022373151854,0.08860725876346277,0.5100160690887197,False
0.03368421052631579,0.3741379310344828,0.04779777909612221,1.3582901399170706,0.20747058620898812,0.0903635732713064,0.5289496349664571,False
0.03368421052631579,0.3844827586206897,0.05047751612204679,1.360240506830721,0.2018884179701812,0.0921053774095472,0.5480409237953411,False
0.03368421052631579,0.39482758620689656,0.05323033688504203,1.3621908737443718,0.19659876509760008,0.09383317679610988,0.5672869522547045,False
0.03368421052631579,0.4051724137931035,0.05605624138510797,1.3641412406580222,0.19157922215893797,0.09554744668867372,0.586684870478626,False
0.03368421052631579,0.41551724137931034,0.05895522962224457,1.3660916075716731,0.186809614968259,0.09724863453397528,0.606231952816239,False
0.03368421052631579,0.42586206896551726,0.06192730159645181,1.3680419744853238,0.18227172958441465,0.09893716224508081,0.6259255894468598,False
0.03368421052631579,0.4362068965517242,0.06497245730772974,1.3699923413989739,0.17794907987095024,0.10061342824154285,0.6457632787519201,False
0.03368421052631579,0.4465517241379311,0.06809069675607834,1.3719427083126245,0.1738267073642873,0.10227780928215519,0.6657426203589834,False
0.03368421052631579,0.45689655172413796,0.07128201994149763,1.3738930752262752,0.16989100832962423,0.10393066211569521,0.6858613087843775,False
0.03368421052631579,0.4672413793103449,0.07454642686398759,1.3758434421399257,0.16612958379096093,0.10557232497143228,0.706117127610477,False
0.03368421052631579,0.47758620689655173,0.0778839175235482,1.3777938090535775,0.1625311090518066,0.10720311890815015,0.7265079441417917,False
0.03368421052631579,0.48793103448275865,0.0812944919201795,1.379744175967227,0.15908521981395907,0.10882334903788177,0.7470317044909234,False
0.03368421052631579,0.49827586206896557,0.08477815005388144,1.381694542880878,0.15578241248218133,0.11043330563839517,0.7676864290514002,False
0.03368421052631579,0.5086206896551724,0.08833489192465405,1.3836449097945283,0.15261395663508617,0.11203326516663911,0.7884702083195029,False
0.03368421052631579,0.5189655172413794,0.09196471753249734,1.3855952767081796,0.14957181796461927,0.11362349118379614,0.8093811990315999,False
0.03368421052631579,0.5293103448275862,0.09566762687741136,1.3875456436218296,0.14664859025195576,0.1152042352012572,0.830417620587332,False
0.03368421052631579,0.5396551724137931,0.09944361995939599,1.3894960105354806,0.14383743516725372,0.11677573745568816,0.8515777517322978,False
0.03368421052631579,0.55,0.10329269677845127,1.3914463774491306,0.14113202886316742,0.11833822762037377,0.8728599274767895,False
0.03842105263157895,0.25,0.027765789498945103,1.5159758436542063,0.35415318492851094,0.0681442449568814,0.40745611777654944,False
0.03842105263157895,0.2603448275862069,0.030111189839022483,1.5179262105678568,0.34008087294459655,0.07010604147164119,0.4295092007327621,False
0.03842105263157895,0.2706896551724138,0.032551673976670525,1.5198765774815082,0.32708415168556754,0.07204458416709231,0.4518268007651171,False
0.03842105263157895,0.2810344827586207,0.03508724191188929,1.521826944395158,0.31504424426155875,0.07396102229849995,0.47440179734509863,False
0.03842105263157895,0.2913793103448276,0.03771789364467879,1.5237773113088091,0.30385924150671056,0.07585640829307319,0.49722751832587087,False
0.03842105263157895,0.3017241379310345,0.040443629175038916,1.52572767822246,0.2934412103693376,0.07773170904335532,0.5202976966900502,False
0.03842105263157895,0.3120689655172414,0.04326444850296985,1.52767804513611,0.2837138774289177,0.07958781554259656,0.5436064328190298,False
0.03842105263157895,0.3224137931034483,0.046180351628471394,1.5296284120497605,0.27461075836702714,0.08142555115227598,0.5671481614181322,False
0.03842105263157895,0.33275862068965517,0.04919133855154369,1.5315787789634114,0.2660736363452542,0.08324567873349763,0.5909176223912431,False
0.03842105263157895,0.3431034482758621,0.052297409272186714,1.5335291458770621,0.2580513156514275,0.08504890682876201,0.614909835084449,False
0.03842105263157895,0.35344827586206895,0.05549856379040035,1.5354795127907122,0.2504985942177272,0.08683589504531139,0.639120075418592,False
0.03842105263157895,0.36379310344827587,0.05879480210618477,1.537429879704363,0.24337541144376346,0.08860725876346277,0.6635438555111788,False
0.03842105263157895,0.3741379310344828,0.06218612421953989,1.539380246618014,0.23664613739462712,0.0903635732713064,0.6881769054531862,False
0.03842105263157895,0.3844827586206897,0.0656725301304657,1.5413306135316645,0.23027897674723796,0.0921053774095472,0.7130151569593199,False
0.03842105263157895,0.39482758620689656,0.06925401983896218,1.5432809804453147,0.22424546643945015,0.09383317679610988,0.738054728653643,False
0.03842105263157895,0.4051724137931035,0.07293059334502941,1.5452313473589654,0.21852005027503868,0.09554744668867372,0.7632919127882322,False
0.03842105263157895,0.41551724137931034,0.07670225064866733,1.5471817142726163,0.21307971707317047,0.09724863453397528,0.788723163222104,False
0.03842105263157895,0.42586206896551726,0.08056899174987592,1.549132081186267,0.20790369155722296,0.09893716224508081,0.8143450845122843,False
0.03842105263157895,0.4362068965517242,0.08453081664865528,1.5510824480999168,0.20297316922780265,0.10061342824154285,0.8401544219894981,False
0.03842105263157895,0.4465517241379311,0.08858772534500528,1.5530328150135677,0.1982710880873902,0.10227780928215519,0.8661480527082577,False
0.03842105263157895,0.45689655172413796,0.09273971783892603,1.5549831819272188,0.19378193137597766,0.10393066211569521,0.8923229771757687,False
0.03842105263157895,0.4672413793103449,0.09698679413041747,1.5569335488408693,0.18949155651156485,0.10557232497143228,0.918676311776424,False
0.03842105263157895,0.47758620689655173,0.10132895421947963,1.5588839157545205,0.18538704626221686,0.10720311890815015,0.9452052818192406,False
0.03842105263157895,0.48793103448275865,0.10576619810611247,1.5608342826681705,0.1814565788502971,0.10882334903788177,0.9719072151445634,False
0.03842105263157895,0.49827586206896557,0.110298525790316,1.5627846495818207,0.17768931423748813,0.11043330563839517,0.9987795362341095,False
0.03842105263157895,0.5086206896551724,0.1149259372720902,1.5647350164954719,0.17407529428689517,0.11203326516663911,1.0258197607750565,True
0.03842105263157895,0.5189655172413794,0.11964843255143519,1.5666853834091226,0.17060535486589395,0.11362349118379614,1.0530254906346186,True
0.03842105263157895,0.5293103448275862,0.12446601162835087,1.5686357503227728,0.1672710482561371,0.1152042352012572,1.0803944092065167,True
0.03842105263157895,0.5396551724137931,0.1293786745028373,1.5705861172364233,0.1640645744876488,0.11677573745568816,1.1079242770950726,True
0.03842105263157895,0.55,0.1343864211748943,1.572536484150074,0.16097872042205036,0.11833822762037377,1.1356129281063998,True
0.04315789473684211,0.25,0.03503418438560835,1.6970659503551493,0.3978159063580533,0.0681442449568814,0.5141180213791553,False
0.04315789473684211,0.2603448275862069,0.03799355235083264,1.6990163172688006,0.3820086518007797,0.07010604147164119,0.5419440543680037,False
0.04315789473684211,0.2706896551724138,0.04107289469302545,1.700966684182451,0.3674095950440622,0.07204458416709231,0.5701038484414801,False
0.04315789473684211,0.2810344827586207,0.044272211412186825,1.7029170510961005,0.3538853154718879,0.07396102229849995,0.5985884190933464,False
0.04315789473684211,0.2913793103448276,0.04759150250831678,1.704867418009752,0.34132133977466117,0.07585640829307319,0.6273893475742456,False
0.04315789473684211,0.3017241379310345,0.05103076798141523,1.7068177849234025,0.32961889383952986,0.07773170904335532,0.6564987263171137,False
0.04315789473684211,0.3120689655172414,0.05459000783148231,1.708768151837053,0.3186923006735787,0.07958781554259656,0.6859091113295469,False
0.04315789473684211,0.3224137931034483,0.05826922205851785,1.710718518750704,0.3084668792615921,0.08142555115227598,0.7156134804607844,False
