chi_kappa,L,P_counter,S_proprio,Deficit,Deficit_Ratio,Is_Deficit
0.11,0.5076923076923077,0.9385945495519546,0.11100278060709351,0.8275917689448611,8.455594935717986,True
0.11,0.5179487179487179,0.9769006223833784,0.1121184144740432,0.8647822079093352,8.713114852418315,True
0.11,0.5282051282051282,1.0159728166714308,0.11322305607004315,0.9027497606013877,8.973197261544678,True
0.11,0.5384615384615385,1.055811132416111,0.1143170240493818,0.9414941083667292,9.235817160181057,True
0.11,0.5487179487179488,1.0964155696174198,0.11540062196181498,0.9810149476556048,9.500950263337522,True
0.11,0.558974358974359,1.1377861282753574,0.11647413923631518,1.0213119890390423,9.768572970235867,True
0.11,0.5692307692307692,1.1799228083899225,0.11753785208394499,1.0623849563059775,10.038662332771123,True
0.11,0.5794871794871794,1.2228256099611172,0.11859202432783635,1.1042335856332808,10.311196025971633,True
0.11,0.5897435897435898,1.2664945329889405,0.11963690816734161,1.146857624821599,10.586152320297652,True
0.11,0.6,1.3109295774733907,0.12067274488262761,1.190256832590763,10.863510055634077,True
0.12,0.2,0.17334605983119236,0.06967044174183609,0.10367561808935627,2.4880861308950273,True
0.12,0.21025641025641026,0.19158101681540704,0.0714345295649756,0.12014648725043144,2.681910526773306,True
0.12,0.22051282051282053,0.21072772164883266,0.07315609049037662,0.13757163115845605,2.8805219119323087,True
0.12,0.23076923076923078,0.23078617433146903,0.0748380594183399,0.15594811491312913,3.0838075723127623,True
0.12,0.24102564102564103,0.25175637486331603,0.07648304844323199,0.17527332642008403,3.2916624008544475,True
0.12,0.2512820512820513,0.2736383232443738,0.07809339447633563,0.1955449287680382,3.5039880783680553,True
0.12,0.26153846153846155,0.2964320194746423,0.07967119819924494,0.21676082127539736,3.7206923728360803,True
0.12,0.27179487179487183,0.32013746355412176,0.08121835620209368,0.2389191073520281,3.941688535994639,True
0.12,0.28205128205128205,0.34475465548281176,0.08273658770965217,0.2620180677731596,4.1668947804889,True
0.12,0.2923076923076923,0.37028359526071236,0.08422745696923163,0.28605613829148074,4.396233824273922,True
0.12,0.3025641025641026,0.39672428288782413,0.08569239213121876,0.31103189075660537,4.629632491532381,True
0.12,0.3128205128205128,0.42407671836414595,0.08713270127132157,0.3369440170928244,4.867021361401594,True
0.12,0.3230769230769231,0.4523409016896794,0.08854958606624969,0.3637913156234297,5.108334457388133,True
0.12,0.33333333333333337,0.4815168328644229,0.08994415352968174,0.39157267933474116,5.353508971603378,True
0.12,0.3435897435897436,0.5116045118883773,0.09131742613454322,0.4202870857538341,5.602485018955757,True
0.12,0.35384615384615387,0.5426039387615429,0.09267035058477203,0.44993358817677087,5.855205417240601,True
0.12,0.36410256410256414,0.5745151134839189,0.09400380545047822,0.4805113080334407,6.111615489721605,True
0.12,0.37435897435897436,0.6073380360555053,0.09531860784148158,0.5120194282140237,6.371662887329736,True
0.12,0.38461538461538464,0.6410727064763027,0.09661551926323718,0.5444571872130655,6.635297428042028,True
0.12,0.3948717948717949,0.6757191247463109,0.09789525077434427,0.5778238739719667,6.902470951363034,True
0.12,0.40512820512820513,0.7112772908655297,0.09915846754482721,0.6121188233207024,7.1731371861306545,True
0.12,0.4153846153846154,0.7477472048339594,0.10040579289814582,0.6473414119358136,7.447251630117528,True
0.12,0.4256410256410257,0.7851288666515998,0.10163781190665289,0.6834910547449469,7.724771440108184,True
0.12,0.4358974358974359,0.823422276318451,0.1028550745993553,0.7205672017190957,8.00565533130839,True
0.12,0.4461538461538462,0.862627433834513,0.1040580988318821,0.7585693350026309,8.28986348509199,True
0.12,0.4564102564102564,0.9027443391997851,0.1052473728611434,0.7974969663386418,8.577357464217258,True
0.12,0.4666666666666667,0.9437729924142692,0.10642335766099163,0.8373496347532775,8.868100134752648,True
0.12,0.47692307692307695,0.9857133934779634,0.1075864890100339,0.8781269044679295,9.16205559404427,True
0.12,0.48717948717948717,1.028565542390868,0.10873717937841197,0.919828363012456,9.459189104137026,True
0.12,0.49743589743589745,1.0723294391529838,0.10987581963671417,0.9624536195162696,9.759467030129649,True
0.12,0.5076923076923077,1.1170050837643097,0.11100278060709351,1.0060023031572163,10.062856783003225,True
0.12,0.5179487179487179,1.1625924762248472,0.1121184144740432,1.050474061750804,10.36932676651436,True
0.12,0.5282051282051282,1.2090916165345948,0.11322305607004315,1.0958685604645517,10.678846327788705,True
0.12,0.5384615384615385,1.2565025046935536,0.1143170240493818,1.1421854806441718,10.991385711289853,True
0.12,0.5487179487179488,1.3048251407017226,0.11540062196181498,1.1894245187399077,11.306916015872751,True
0.12,0.558974358974359,1.3540595245591032,0.11647413923631518,1.237585385322788,11.625409154660868,True
0.12,0.5692307692307692,1.404205656265693,0.11753785208394499,1.286667804181748,11.946837817512744,True
0.12,0.5794871794871794,1.4552635358214947,0.11859202432783635,1.3366715114936583,12.271175435867065,True
0.12,0.5897435897435898,1.5072331632265072,0.11963690816734161,1.3875962550591656,12.598396149775715,True
0.12,0.6,1.5601145384807293,0.12067274488262761,1.4394417935981016,12.928474776952951,True
0.13,0.2,0.20344086188521884,0.06967044174183609,0.13377042014338275,2.9200455286198586,True
0.13,0.21025641025641026,0.22484161001252642,0.0714345295649756,0.1534070804475508,3.147519993227007,True
0.13,0.22051282051282053,0.2473123955461995,0.07315609049037662,0.17415630505582286,3.38061252164278,True
0.13,0.23076923076923078,0.270853218486238,0.0748380594183399,0.1960151590678981,3.6191908313948398,True
0.13,0.24102564102564103,0.2954640788326418,0.07648304844323199,0.2189810303894098,3.863131567669457,True
0.13,0.2512820512820513,0.32114497658541097,0.07809339447633563,0.24305158210907535,4.112319341973621,True
0.13,0.26153846153846155,0.34789591174454565,0.07967119819924494,0.2682247135453007,4.366645909786791,True
0.13,0.27179487179487183,0.3757168843100457,0.08121835620209368,0.294498528107952,4.626009462382598,True
0.13,0.28205128205128205,0.4046078942819111,0.08273658770965217,0.32187130657225893,4.890314013212668,True
0.13,0.2923076923076923,0.4345689416601417,0.08422745696923163,0.3503414846909101,5.159468863210368,True
0.13,0.3025641025641026,0.46560002644473797,0.08569239213121876,0.3799076343135192,5.433388132423419,True
0.13,0.3128205128205128,0.4977011486356992,0.08713270127132157,0.41056844736437764,5.711990347756039,True
0.13,0.3230769230769231,0.5308723082330266,0.08854958606624969,0.44232272216677687,5.9951980784624626,True
0.13,0.33333333333333337,0.5651135052367184,0.08994415352968174,0.47516935170703667,6.282937612506742,True
0.13,0.3435897435897436,0.6004247396467763,0.09131742613454322,0.5091073135122332,6.575138668080022,True
0.13,0.35384615384615387,0.6368060114631995,0.09267035058477203,0.5441356608784275,6.871734135511536,True
0.13,0.36410256410256414,0.6742573206859882,0.09400380545047822,0.5802535152355099,7.17265984557605,True
0.13,0.37435897435897436,0.7127786673151415,0.09531860784148158,0.6174600594736599,7.47785436082448,True
0.13,0.38461538461538464,0.7523700513506607,0.09661551926323718,0.6557545320874235,7.787258787077102,True
0.13,0.3948717948717949,0.7930314727925454,0.09789525077434427,0.6951362220182011,8.100816602641338,True
0.13,0.40512820512820513,0.8347629316407952,0.09915846754482721,0.735604464095968,8.418473503167226,True
0.13,0.4153846153846154,0.8775644278954109,0.10040579289814582,0.7771586349972651,8.740177260346268,True
0.13,0.4256410256410257,0.921435961556392,0.10163781190665289,0.8197981496497391,9.06587759290475,True
0.13,0.4358974358974359,0.9663775326237378,0.1028550745993553,0.8635224580243825,9.395526048549431,True
0.13,0.4461538461538462,1.0123891410974493,0.1040580988318821,0.9083310422655672,9.729075895698239,True
0.13,0.4564102564102564,1.0594707869775262,0.1052473728611434,0.9542234141163828,10.066482023977203,True
0.13,0.4666666666666667,1.1076224702639688,0.10642335766099163,1.0011991126029771,10.40770085259165,True
0.13,0.47692307692307695,1.1568441909567768,0.1075864890100339,1.0492577019467428,10.75269024578807,True
0.13,0.48717948717948717,1.2071359490559492,0.10873717937841197,1.0983987696775372,11.101409434716372,True
0.13,0.49743589743589745,1.2584977445614882,0.10987581963671417,1.148621924924774,11.453818945082716,True
0.13,0.5076923076923077,1.3109295774733916,0.11100278060709351,1.199926796866298,11.809880530052398,True
0.13,0.5179487179487179,1.3644314477916606,0.1121184144740432,1.2523130333176173,12.1695571079231,True
0.13,0.5282051282051282,1.419003355516296,0.11322305607004315,1.3057802994462528,12.532812704140914,True
0.13,0.5384615384615385,1.4746453006472955,0.1143170240493818,1.3603282765979137,12.899612397277675,True
0.13,0.5487179487179488,1.5313572831846607,0.11540062196181498,1.4159566612228458,13.269922268628438,True
0.13,0.558974358974359,1.5891393031283916,0.11647413923631518,1.4726651638920765,13.643709355122821,True
0.13,0.5692307692307692,1.647991360478487,0.11753785208394499,1.530453508394542,14.020941605275373,True
0.13,0.5794871794871794,1.7079134552349495,0.11859202432783635,1.589321430907113,14.401587837927327,True
0.13,0.5897435897435898,1.7689055873977766,0.11963690816734161,1.649268679230435,14.785617703556225,True
0.13,0.6,1.8309677569669671,0.12067274488262761,1.7102950120843394,15.173001647951727,True
0.14,0.2,0.23594324810356745,0.06967044174183609,0.16627280636173136,3.386561678162677,True
0.14,0.21025641025641026,0.2607630506654152,0.0714345295649756,0.18932852110043963,3.650378216997001,True
0.14,0.22051282051282053,0.2868238433553556,0.07315609049037662,0.21366775286497897,3.9207103801300875,True
0.14,0.23076923076923078,0.3141256261733884,0.0748380594183399,0.2392875667550485,4.197404751203482,True
0.14,0.24102564102564103,0.3426683991195136,0.07648304844323199,0.2661853506762816,4.480318267829666,True
0.14,0.2512820512820513,0.37245216219373106,0.07809339447633563,0.29435876771739544,4.769317106667631,True
0.14,0.26153846153846155,0.403476915396041,0.07967119819924494,0.3238057171967961,5.064275729693556,True
0.14,0.27179487179487183,0.43574265872644363,0.08121835620209368,0.35452430252434997,5.365076062881593,True
0.14,0.28205128205128205,0.46924939218493833,0.08273658770965217,0.38651280447528613,5.6716067845543385,True
0.14,0.2923076923076923,0.5039971157715254,0.08422745696923163,0.4197696588022938,5.9837627052617295,True
0.14,0.3025641025641026,0.5399858294862052,0.08569239213121876,0.45429343735498645,6.301444224585743,True
0.14,0.3128205128205128,0.5772155333289767,0.08713270127132157,0.4900828320576551,6.62455685301884,True
0.14,0.3230769230769231,0.6156862272998415,0.08854958606624969,0.5271366412335918,6.953010789222738,True
0.14,0.33333333333333337,0.655397911398798,0.08994415352968174,0.5654537578691162,7.286720544682378,True
0.14,0.3435897435897436,0.6963505856258472,0.09131742613454322,0.605033159491304,7.625604609134228,True
0.14,0.35384615384615387,0.7385442499809889,0.09267035058477203,0.6458738993962169,7.969585151244151,True
0.14,0.36410256410256414,0.7819789044642231,0.09400380545047822,0.6879750990137449,8.318587749898853,True
0.14,0.37435897435897436,0.8266545490755488,0.09531860784148158,0.7313359412340672,8.672541152198805,True
0.14,0.38461538461538464,0.8725711838149673,0.09661551926323718,0.7759556645517302,9.03137705483498,True
0.14,0.3948717948717949,0.919728808682479,0.09789525077434427,0.8218335579081347,9.39502990602191,True
0.14,0.40512820512820513,0.9681274236780821,0.09915846754482721,0.868968956133255,9.763436725566725,True
0.14,0.4153846153846154,1.0177670288017782,0.10040579289814582,0.9173612359036324,10.136536940993304,True
0.14,0.4256410256410257,1.0686476240535665,0.10163781190665289,0.9670098121469136,10.51427223792503,True
0.14,0.4358974358974359,1.1207692094334474,0.1028550745993553,1.017914134834092,10.896586423169754,True
0.14,0.4461538461538462,1.174131784941421,0.1040580988318821,1.0700736861095388,11.283425299152992,True
0.14,0.4564102564102564,1.228735350577486,0.1052473728611434,1.1234879777163427,11.674736548517942,True
0.14,0.4666666666666667,1.284579906341644,0.10642335766099163,1.1781565486806524,12.07046962785777,True
0.14,0.47692307692307695,1.3416654522338949,0.1075864890100339,1.234078963223861,12.47057566967137,True
0.14,0.48717948717948717,1.3999919882542373,0.10873717937841197,1.2912548088758253,12.875007391742068,True
0.14,0.49743589743589745,1.4595595144026727,0.10987581963671417,1.3496836947659585,13.283719013232025,True
0.14,0.5076923076923077,1.5203680306792,0.11100278060709351,1.4093652500721066,13.696666176865506,True
0.14,0.5179487179487179,1.5824175370838198,0.1121184144740432,1.4702991226097766,14.113805876644546,True
0.14,0.5282051282051282,1.6457080336165322,0.11322305607004315,1.532484977546489,14.535096390601295,True
0.14,0.5384615384615385,1.7102395202773373,0.1143170240493818,1.5959224962279555,14.960497218144527,True
0.14,0.5487179487179488,1.7760119970662345,0.11540062196181498,1.6606113751044196,15.389969021604585,True
0.14,0.558974358974359,1.843025463983224,0.11647413923631518,1.7265513247469089,15.82347357162174,True
0.14,0.5692307692307692,1.911279921028305,0.11753785208394499,1.79374206894436,16.260973696059015,True
0.14,0.5794871794871794,1.9807753682014793,0.11859202432783635,1.8621833438736428,16.702433232152398,True
0.14,0.5897435897435898,2.0515118055027464,0.11963690816734161,1.9318748973354047,17.14781698163917,True
0.14,0.6,2.1234892329321045,0.12067274488262761,2.002816488049477,17.59709066863041,True
0.15,0.2,0.27085321848623806,0.06967044174183609,0.20118277674440196,3.8876345795234797,True
0.15,0.21025641025641026,0.2993453387740736,0.0714345295649756,0.227910809209098,4.190485198083293,True
0.15,0.22051282051282053,0.32926206507630107,0.07315609049037662,0.25610597458592443,4.500815487394233,True
0.15,0.23076923076923078,0.3606033973929203,0.0748380594183399,0.28576533797458037,4.81844933173869,True
0.15,0.24102564102564103,0.3933693357239313,0.07648304844323199,0.3168862872806993,5.1432225013350745,True
0.15,0.2512820512820513,0.427559880069334,0.07809339447633563,0.34946648559299837,5.4749813724500855,True
0.15,0.26153846153846155,0.4631750304291286,0.07967119819924494,0.38350383222988366,5.813581832556376,True
0.15,0.27179487179487183,0.5002147868033152,0.08121835620209368,0.41899643060122155,6.158888337491623,True
0.15,0.28205128205128205,0.5386791491918934,0.08273658770965217,0.4559425614822412,6.510773094513908,True
0.15,0.2923076923076923,0.5785681175948632,0.08422745696923163,0.49434066062563153,6.869115350428004,True
0.15,0.3025641025641026,0.6198816920122251,0.08569239213121876,0.5341892998810063,7.233800768019344,True
0.15,0.3128205128205128,0.662619872443978,0.08713270127132157,0.5754871711726565,7.604720877189991,True
0.15,0.3230769230769231,0.7067826588901241,0.08854958606624969,0.6182330728238745,7.981772589668959,True
0.15,0.33333333333333337,0.7523700513506607,0.08994415352968174,0.6624258978209789,8.364857768130278,True
0.15,0.3435897435897436,0.7993820498255897,0.09131742613454322,0.7080646236910465,8.753882842118372,True
0.15,0.35384615384615387,0.8478186543149107,0.09267035058477203,0.7551483037301386,9.148758464438437,True
0.15,0.36410256410256414,0.8976798648186236,0.09400380545047822,0.8036760593681453,9.549399202690012,True
0.15,0.37435897435897436,0.9489656813367269,0.09531860784148158,0.8536470734952453,9.955723261452711,True
0.15,0.38461538461538464,1.0016761038692228,0.09661551926323718,0.9050605846059856,10.367652231315667,True
0.15,0.3948717948717949,1.0558111324161108,0.09789525077434427,0.9579158816417666,10.78511086150474,True
0.15,0.40512820512820513,1.1113707669773902,0.09915846754482721,1.012212299432563,11.208026853329148,True
0.15,0.4153846153846154,1.1683550075530613,0.10040579289814582,1.0679492146549154,11.636330672058635,True
0.15,0.4256410256410257,1.2267638541431245,0.10163781190665289,1.1251260422364715,12.069955375169036,True
0.15,0.4358974358974359,1.28659730674758,0.1028550745993553,1.1837422321482247,12.508836455169362,True
0.15,0.4461538461538462,1.3478553653664267,0.1040580988318821,1.2437972665345445,12.952911695456237,True
0.15,0.4564102564102564,1.410538029999665,0.1052473728611434,1.3052906571385217,13.402121037839471,True
0.15,0.4666666666666667,1.474645300647295,0.10642335766099163,1.3682219429863034,13.856406460551007,True
0.15,0.47692307692307695,1.5401771773093178,0.1075864890100339,1.4325906882992838,14.31571186569417,True
0.15,0.48717948717948717,1.6071336599857315,0.10873717937841197,1.4983964806073196,14.779982975214109,True
0.15,0.49743589743589745,1.6755147486765374,0.10987581963671417,1.5656389290398232,15.249167234577579,True
0.15,0.5076923076923077,1.745320443381734,0.11100278060709351,1.6343176627746405,15.723213723442539,True
0.15,0.5179487179487179,1.8165507441013236,0.1121184144740432,1.7044323296272803,16.202073072678687,True
0.15,0.5282051282051282,1.889205650835305,0.11322305607004315,1.7759825947652619,16.685697387169853,True
0.15,0.5384615384615385,1.9632851635836772,0.1143170240493818,1.8489681395342954,17.174040173890393,True
0.15,0.5487179487179488,2.038789282346442,0.11540062196181498,1.9233886603846273,17.66705627480118,True
0.15,0.558974358974359,2.1157180071235984,0.11647413923631518,1.9992438678872833,18.164701804157605,True
0.15,0.5692307692307692,2.1940713379151457,0.11753785208394499,2.0765334858312006,18.666934089863666,True
0.15,0.5794871794871794,2.2738492747210852,0.11859202432783635,2.155257250393249,19.173711618542285,True
0.15,0.5897435897435898,2.3550518175414177,0.11963690816734161,2.235414909374076,19.684993984024555,True
0.15,0.6,2.4376789663761396,0.12067274488262761,2.317006221493512,20.200741838988986,True
0.16,0.2,0.3081707730332309,0.06967044174183609,0.23850033129139483,4.423264232702271,True
0.16,0.21025641025641026,0.3405884743385015,0.0714345295649756,0.2691539447735259,4.767840936485879,True
0.16,0.22051282051282053,0.37462706070903584,0.07315609049037662,0.3014709702186592,5.120927843435216,True
0.16,0.23076923076923078,0.41028653214483396,0.0748380594183399,0.33544847272649403,5.482324573000468,True
0.16,0.24102564102564103,0.44756688864589517,0.07648304844323199,0.37108384020266316,5.851844268185684,True
0.16,0.2512820512820513,0.4864681302122201,0.07809339447633563,0.40837473573588445,6.229312139320987,True
0.16,0.26153846153846155,0.5269902568438087,0.07967119819924494,0.4473190586445638,6.614564218375256,True
0.16,0.27179487179487183,0.5691332685406609,0.08121835620209368,0.48791491233856726,7.0074462862126925,True
0.16,0.28205128205128205,0.6128971653027765,0.08273658770965217,0.5301605775931243,7.407812943091379,True
0.16,0.2923076923076923,0.6582819471301555,0.08422745696923163,0.5740544901609239,7.815526798709197,True
0.16,0.3025641025641026,0.7052876140227985,0.08569239213121876,0.6195952218915797,8.230457762724233,True
0.16,0.3128205128205128,0.7539141659807043,0.08713270127132157,0.6667814647093827,8.652482420269505,True
0.16,0.3230769230769231,0.8041616030038744,0.08854958606624969,0.7156120169376248,9.081483479801125,True
0.16,0.33333333333333337,0.8560299250923075,0.08994415352968174,0.7660857715626257,9.517349282850452,True
0.16,0.3435897435897436,0.9095191322460044,0.09131742613454322,0.8182017061114613,9.959973367032461,True
0.16,0.35384615384615387,0.9646292244649651,0.09267035058477203,0.8719588738801931,10.4092540750944,True
0.16,0.36410256410256414,1.0213602017491894,0.09400380545047822,0.9273563962987111,10.865094203949521,True
0.16,0.37435897435897436,1.0797120640986761,0.09531860784148158,0.9843934562571945,11.327400688586197,True
0.16,0.38461538461538464,1.1396848115134268,0.09661551926323718,1.0430692922501896,11.79608431651916,True
0.16,0.3948717948717949,1.2012784439934416,0.09789525077434427,1.1033831932190974,12.271059469089838,True
0.16,0.40512820512820513,1.2644929615387197,0.09915846754482721,1.1653344939938926,12.7522438864545,True
0.16,0.4153846153846154,1.329328364149261,0.10040579289814582,1.2289225712511151,13.239558453542271,True
0.16,0.4256410256410257,1.3957846518250663,0.10163781190665289,1.2941468399184135,13.732927004636773,True
0.16,0.4358974358974359,1.4638618245661354,0.1028550745993553,1.3610067499667802,14.232276144548253,True
0.16,0.4461538461538462,1.5335598823724677,0.1040580988318821,1.4295017835405854,14.737535084607984,True
0.16,0.4564102564102564,1.6048788252440631,0.1052473728611434,1.4996314523829197,15.248635491941798,True
0.16,0.4666666666666667,1.6778186531809232,0.10642335766099163,1.5713952955199315,15.765511350671376,True
0.16,0.47692307692307695,1.752379366183046,0.1075864890100339,1.644792877173012,16.28809883385648,True
0.16,0.48717948717948717,1.8285609642504321,0.10873717937841197,1.7198237848720201,16.816336185132496,True
0.16,0.49743589743589745,1.9063634473830822,0.10987581963671417,1.796487627746368,17.350163609119374,True
0.16,0.5076923076923077,1.9857868155809955,0.11100278060709351,1.874784034973902,17.889523169783512,True
0.16,0.5179487179487179,2.0668310688441727,0.1121184144740432,1.9547126543701294,18.43435869602553,True
0.16,0.5282051282051282,2.1494962071726134,0.11322305607004315,2.03627315110257,18.98461569384659,True
0.16,0.5384615384615385,2.2337822305663173,0.1143170240493818,2.1194652065169355,19.540241264515295,True
0.16,0.5487179487179488,2.319689139025285,0.11540062196181498,2.20428851706347,20.101184028218228,True
0.16,0.558974358974359,2.4072169325495167,0.11647413923631518,2.2907427933132016,20.667394052730433,True
0.16,0.5692307692307692,2.4963656111390105,0.11753785208394499,2.3788277590550653,21.238822786689326,True
0.16,0.5794871794871794,2.5871351747937688,0.11859202432783635,2.4685431504659325,21.815422997097006,True
0.16,0.5897435897435898,2.6795256235137908,0.11963690816734161,2.559888715346449,22.397148710712383,True
0.16,0.6,2.7735369572990747,0.12067274488262761,2.652864212416447,22.98395515902747,True
0.17,0.2,0.3478959117445459,0.06967044174183609,0.2782254700027098,4.993450637699049,True
0.17,0.21025641025641026,0.384492457358699,0.0714345295649756,0.31305792779372343,5.382445432204763,True
0.17,0.22051282051282053,0.4229188302535601,0.07315609049037662,0.34976273976318345,5.781047448253037,True
0.17,0.23076923076923078,0.46317503042912883,0.0748380594183399,0.3883369710107889,6.189030474988808,True
0.17,0.24102564102564103,0.5052610578854051,0.07648304844323199,0.4287780094421731,6.606183568381495,True
0.17,0.2512820512820513,0.5491769126223892,0.07809339447633563,0.4710835181460536,7.0323094072803345,True
0.17,0.26153846153846155,0.594922594640081,0.07967119819924494,0.5152513964408361,7.467222887150193,True
0.17,0.27179487179487183,0.6424981039384806,0.08121835620209368,0.5612797477363869,7.910749909044799,True
0.17,0.28205128205128205,0.6919034405175877,0.08273658770965217,0.6091668528079355,8.362726330286755,True
0.17,0.2923076923076923,0.7431386043774022,0.08422745696923163,0.6589111474081706,8.822997050105306,True
0.17,0.3025641025641026,0.7962035955179247,0.08569239213121876,0.710511203386706,9.291415208700403,True
0.17,0.3128205128205128,0.8510984139391543,0.08713270127132157,0.7639657126678328,9.76784148225737,True
0.17,0.3230769230769231,0.9078230596410929,0.08854958606624969,0.8192734735748433,10.252143459619242,True
0.17,0.33333333333333337,0.9663775326237378,0.08994415352968174,0.876433379094056,10.744195088842893,True
0.17,0.3435897435897436,1.0267618328870909,0.09131742613454322,0.9354444067525477,11.243876183876488,True
0.17,0.35384615384615387,1.088975960431152,0.09267035058477203,0.99630560984638,11.751071983212038,True
0.17,0.36410256410256414,1.1530199152559208,0.09400380545047822,1.0590161098054427,12.26567275367739,True
0.17,0.37435897435897436,1.2188936973613962,0.09531860784148158,1.1235750895199146,12.787573433599263,True
0.17,0.38461538461538464,1.28659730674758,0.09661551926323718,1.1899817874843428,13.316673310445463,True
0.17,0.3948717948717949,1.356130743414471,0.09789525077434427,1.2582354926401267,13.852875728777198,True
0.17,0.40512820512820513,1.4274940073620703,0.09915846754482721,1.3283355398172432,14.396087824942775,True
0.17,0.4153846153846154,1.500687098590377,0.10040579289814582,1.4002813056922312,14.946220285444209,True
0.17,0.4256410256410257,1.5757100170993916,0.10163781190665289,1.4740722051927388,15.503187126328235,True
0.17,0.4358974358974359,1.652562762889114,0.1028550745993553,1.5497076882897587,16.06690549130643,True
0.17,0.4461538461538462,1.7312453359595439,0.1040580988318821,1.6271872371276617,16.637295466608236,True
0.17,0.4564102564102564,1.8117577363106805,0.1052473728611434,1.706510363449537,17.214279910824917,True
0.17,0.4666666666666667,1.8940999639425267,0.10642335766099163,1.787676606281535,17.79778429821886,True
0.17,0.47692307692307695,1.9782720188550793,0.1075864890100339,1.8706855298450453,18.38773657415829,True
0.17,0.48717948717948717,2.064273901048339,0.10873717937841197,1.955536721669927,18.98406702149723,True
0.17,0.49743589743589745,2.1521056105223084,0.10987581963671417,2.042229790885594,19.58670813685743,True
0.17,0.5076923076923077,2.2417671472769825,0.11100278060709351,2.1307643666698888,20.195594515888413,True
0.17,0.5179487179487179,2.3332585113123674,0.1121184144740432,2.221140096838324,20.810662746685075,True
0.17,0.5282051282051282,2.426579702628459,0.11322305607004315,2.3133566465584154,21.431851310631505,True
0.17,0.5384615384615385,2.521730721225257,0.1143170240493818,2.4074136971758753,22.059100490019222,True
0.17,0.5487179487179488,2.6187115671027636,0.11540062196181498,2.5033109451409485,22.692352281855737,True
0.17,0.558974358974359,2.717522240260978,0.11647413923631518,2.601048101024663,23.331550317340216,True
0.17,0.5692307692307692,2.8181627406998984,0.11753785208394499,2.700624888615953,23.976639786535998,True
0.17,0.5794871794871794,2.9206330684195283,0.11859202432783635,2.802041044091692,24.627567367816546,True
0.17,0.5897435897435898,3.024933223419866,0.11963690816734161,2.9052963152525244,25.284281161702655,True
0.17,0.6,3.1310632057009085,0.12067274488262761,3.010390460818281,25.946730628745854,True
0.18,0.2,0.3900286346201829,0.06967044174183609,0.32035819287834677,5.598193794513812,True
0.18,0.21025641025641026,0.4310572878346658,0.0714345295649756,0.3596227582696902,6.034298685239938,True
0.18,0.22051282051282053,0.4741373737098735,0.07315609049037662,0.4009812832194969,6.4811743018476955,True
0.18,0.23076923076923078,0.5192688922458052,0.0748380594183399,0.4444308328274653,6.938567037703714,True
0.18,0.24102564102564103,0.566451843442461,0.07648304844323199,0.489968794999229,7.406240401922506,True
0.18,0.2512820512820513,0.615686227299841,0.07809339447633563,0.5375928328235053,7.883973176328124,True
0.18,0.26153846153846155,0.6669720438179453,0.07967119819924494,0.5873008456187003,8.371557838881182,True
0.18,0.27179487179487183,0.7203092929967739,0.08121835620209368,0.6390909367946802,8.868799205987937,True
0.18,0.28205128205128205,0.7756979748363264,0.08273658770965217,0.6929613871266742,9.375513256100026,True
0.18,0.2923076923076923,0.8331380893366032,0.08422745696923163,0.7489106323673715,9.891526104616329,True
0.18,0.3025641025641026,0.8926296364976041,0.08569239213121876,0.8069372443663854,10.416673105947854,True
0.18,0.3128205128205128,0.9541726163193286,0.08713270127132157,0.867039915048007,10.95079806315359,True
0.18,0.3230769230769231,1.0177670288017786,0.08854958606624969,0.9292174427355289,11.493752529123299,True
0.18,0.33333333333333337,1.0834128739449516,0.08994415352968174,0.9934687204152698,12.045395186107603,True
0.18,0.3435897435897436,1.1511101517488487,0.09131742613454322,1.0597927256143054,12.60559129265045,True
0.18,0.35384615384615387,1.220858862213471,0.09267035058477203,1.128188511628699,13.174212188791348,True
0.18,0.36410256410256414,1.2926590053388172,0.09400380545047822,1.198655199888339,13.751134851873607,True
0.18,0.37435897435897436,1.3665105811248865,0.09531860784148158,1.271191973283405,14.336241496491901,True
0.18,0.38461538461538464,1.4424135895716805,0.09661551926323718,1.3457980703084433,14.929419213094558,True
0.18,0.3948717948717949,1.5203680306791991,0.09789525077434427,1.4224727799048549,15.530559640566823,True
0.18,0.40512820512820513,1.6003739044474412,0.09915846754482721,1.501215436902614,16.139558668793967,True
0.18,0.4153846153846154,1.6824312108764081,0.10040579289814582,1.5820254179782622,16.756316167764435,True
0.18,0.4256410256410257,1.7665399499660996,0.10163781190665289,1.6649021380594466,17.380735740243416,True
0.18,0.4358974358974359,1.852700121716515,0.1028550745993553,1.7498450471171598,18.01272449544388,True
0.18,0.4461538461538462,1.940911726127654,0.1040580988318821,1.8368536272957718,18.652192841456976,True
0.18,0.4564102564102564,2.031174763199517,0.1052473728611434,1.9259273903383736,19.299054294488833,True
0.18,0.4666666666666667,2.123489232932106,0.10642335766099163,2.0170658752711144,19.95322530319346,True
0.18,0.47692307692307695,2.2178551353254177,0.1075864890100339,2.110268646315384,20.614625086599606,True
0.18,0.48717948717948717,2.3142724703794526,0.10873717937841197,2.205535291001041,21.28317548430831,True
0.18,0.49743589743589745,2.4127412380942133,0.10987581963671417,2.302865418457499,21.95880081779171,True
0.18,0.5076923076923077,2.513261438469697,0.11100278060709351,2.4022586578626033,22.641427761757257,True
0.18,0.5179487179487179,2.6158330715059064,0.1121184144740432,2.503714657031863,23.33098522465731,True
