Age_Years,Growth_Velocity_cm_yr,Spinal_Length_cm,Energy_Supply_L2,Energy_Demand_L4,Energy_Balance,Mechanosensory_Fidelity
12.916666666666666,9.44280487797686,52.96011484324236,3.4019402813793578,2.2335085462276965,1.1684317351516613,1.0
13.0,9.584276778660143,53.27959073586436,3.4431077155716743,2.2658245165218163,1.177283199049858,1.0
13.083333333333332,9.707496681601853,53.60317395858442,3.485056803652915,2.299019445549212,1.186037358103703,1.0
13.166666666666666,9.810772458567289,53.93019970720333,3.527710244261317,2.3330472176615826,1.1946630265997342,1.0
13.25,9.892661960366139,54.2599551058822,3.5709823974521644,2.3678532703158077,1.2031291271363567,1.0
13.333333333333332,9.952006513485811,54.591688656331726,3.6147802924209462,2.4033750403892284,1.2114052520317178,1.0
13.416666666666666,9.987958196666021,54.92462059622059,3.6590048105944257,2.439542593461758,1.219462217132668,1.0
13.5,10.0,55.25795392955393,3.7035520207079387,2.476279431062535,1.2272725896454038,1.0
13.583333333333332,9.987958196666021,55.59088586944279,3.7483146370128315,2.513503464710752,1.2348111723020794,1.0
13.666666666666666,9.952006513485813,55.92261941989232,3.793183567085509,2.551128139317618,1.242055427767891,1.0
13.75,9.892661960366139,56.25237481857119,3.8380495120807394,2.5890636824721716,1.2489858296085679,1.0
13.833333333333332,9.810772458567293,56.5794005671901,3.8828045798898705,2.627218450642479,1.2555861292473915,1.0
13.916666666666666,9.707496681601855,56.90298378991016,3.927343870678936,2.6655003387176404,1.2618435319612957,1.0
14.0,9.584276778660143,57.22245968253216,3.9715669947756265,2.703818215898335,1.2677487788772916,1.0
14.083333333333332,9.442804877976863,57.53721984513139,4.015379484857829,2.742083348963421,1.273296135894408,1.0
14.166666666666666,9.284984457176396,57.84671932703728,4.0586940678024686,2.7802107735688164,1.2784832942336521,1.0
14.25,9.112887811993323,58.15048225410372,4.1014317662397275,2.8181205755491527,1.2833111906905748,1.0
14.333333333333332,8.92871094879068,58.448105952396745,4.143522805615281,2.855739047164703,1.287783758450578,1.0
14.416666666666666,8.734727267429712,58.73926352797773,4.184907309127717,2.8929996877323307,1.2919076213953864,1.0
14.5,8.53324138928858,59.02370490762068,4.225535769977295,2.929844023869313,1.2956917461079822,1.0
14.583333333333332,8.326544423074868,59.301256388389845,4.265369297612827,2.9662222313519475,1.299147066260879,1.0
14.666666666666666,8.11687185328093,59.57181878349921,4.30437964177302,3.0020935479795177,1.302286093793502,1.0
14.75,7.906365089367072,59.83536428647811,4.342549004782818,3.0374264744417125,1.3051225303411051,1.0
14.833333333333332,7.697037536188136,60.09193220435105,4.379869658516249,3.0721987676185414,1.3076708908977075,1.0
14.916666666666666,7.490745846963599,60.34162373258317,4.416343387456417,3.106397237628448,1.3099461498279688,1.0
15.0,7.289166808858072,60.58459595954511,4.451980783211695,3.140017365968376,1.3119634172433194,1.0
15.083333333333332,7.0937800975694145,60.82105529613075,4.4868004185904535,3.173062767015253,1.3137376515752006,1.0
15.166666666666666,6.905856930264964,61.05125052713959,4.520827930865525,3.20554451882024,1.315283412045285,1.0
15.25,6.726454453857169,61.275465675601495,4.554095044206412,3.2374803914496812,1.3166146527567308,1.0
